test_year,score,weather_stratum,budget_share,test_component_records,target_records,selected_component_records,captured_target_records,capture_rate,selected_target_rate,overall_target_rate,lift,event_deduplicated_cost_capture,event_deduplicated_aos_capture,selected_event_deduplicated_cost,total_event_deduplicated_cost,selected_event_deduplicated_aos,total_event_deduplicated_aos
2008,component_transition_score,normal weather,0.1,2473,176,248,106,0.6022727272727273,0.4274193548387097,0.07116862110796603,6.005727639296189,0.9539772153761827,0.7672544080604534,11861166.0,12433385.0,3046.0,3970.0
2008,component_transition_score,adverse weather,0.05,1008,87,51,30,0.3448275862068966,0.5882352941176471,0.08630952380952381,6.8154158215010145,0.5340358917890755,0.5837366892545982,2259563.0,4231107.0,603.0,1033.0
2008,component_transition_score,adverse weather,0.1,1008,87,101,47,0.5402298850574713,0.46534653465346537,0.08630952380952381,5.391601229088426,0.5725206193083748,0.8209099709583737,2422396.0,4231107.0,848.0,1033.0
2008,component_transition_score,high wind,0.05,51,6,3,3,0.5,1.0,0.11764705882352941,8.5,0.9958361278783814,0.9230769230769231,35635.0,35784.0,24.0,26.0
2008,component_transition_score,high wind,0.1,51,6,6,3,0.5,0.5,0.11764705882352941,4.25,0.9958361278783814,1.0,35635.0,35784.0,26.0,26.0
2008,component_transition_score,low visibility,0.05,147,21,8,4,0.19047619047619047,0.5,0.14285714285714285,3.5,0.11609825211435772,0.08307692307692308,186500.0,1606398.0,27.0,325.0
2008,component_transition_score,low visibility,0.1,147,21,15,6,0.2857142857142857,0.4,0.14285714285714285,2.8000000000000003,0.15138900820344647,0.7476923076923077,243191.0,1606398.0,243.0,325.0
2008,component_transition_score,precipitation,0.05,356,27,18,6,0.2222222222222222,0.3333333333333333,0.07584269662921349,4.395061728395061,0.5823622523676008,0.7374517374517374,431188.0,740412.0,191.0,259.0
2008,component_transition_score,precipitation,0.1,356,27,36,10,0.37037037037037035,0.2777777777777778,0.07584269662921349,3.662551440329218,0.5823622523676008,0.8416988416988417,431188.0,740412.0,218.0,259.0
2008,component_transition_score,low ceiling,0.05,833,75,42,26,0.3466666666666667,0.6190476190476191,0.09003601440576231,6.875555555555556,0.42948330009970087,0.3573008849557522,1723087.0,4012000.0,323.0,904.0
2008,component_transition_score,low ceiling,0.1,833,75,84,43,0.5733333333333334,0.5119047619047619,0.09003601440576231,5.685555555555554,0.5517238285144567,0.8152654867256637,2213516.0,4012000.0,737.0,904.0
2008,weather_severity_only,all matched,0.05,3481,263,175,24,0.09125475285171103,0.13714285714285715,0.0755530020109164,1.8151873981531779,0.01629446610193698,0.054367379572256645,271539.0,16664492.0,272.0,5003.0
2008,weather_severity_only,all matched,0.1,3481,263,349,38,0.1444866920152091,0.10888252148997135,0.0755530020109164,1.441140902306427,0.18909613326346822,0.09154507295622627,3151191.0,16664492.0,458.0,5003.0
2008,component_weather_transition_score,all matched,0.05,3481,263,175,90,0.34220532319391633,0.5142857142857142,0.0755530020109164,6.806952743074415,0.59742091148053,0.5470717569458325,9955716.0,16664492.0,2737.0,5003.0
2008,component_weather_transition_score,all matched,0.1,3481,263,349,135,0.5133079847908745,0.3868194842406877,0.0755530020109164,5.119842679246517,0.912171460132118,0.6913851688986608,15200874.0,16664492.0,3459.0,5003.0
2009,component_transition_score,all matched,0.05,4776,298,239,108,0.3624161073825503,0.45188284518828453,0.062395309882747066,7.242256606104855,0.959070492991597,0.50261569416499,84518701.0,88125640.0,2498.0,4970.0
2009,component_transition_score,all matched,0.1,4776,298,478,159,0.5335570469798657,0.33263598326359833,0.062395309882747066,5.33110555727163,0.975473278832358,0.7476861167002012,85964207.0,88125640.0,3716.0,4970.0
2009,component_transition_score,normal weather,0.05,3191,199,160,69,0.34673366834170855,0.43125,0.062362895643998745,6.915169597989951,0.9412191957287442,0.39642028505137555,25061948.0,26627111.0,1196.0,3017.0
2009,component_transition_score,normal weather,0.1,3191,199,320,109,0.5477386934673367,0.340625,0.062362895643998745,5.461981783919598,0.9717932598846342,0.7139542591978787,25876047.0,26627111.0,2154.0,3017.0
2009,component_transition_score,adverse weather,0.05,1585,99,80,39,0.3939393939393939,0.4875,0.062460567823343846,7.804924242424242,0.9667995961334295,0.667178699436764,59456753.0,61498529.0,1303.0,1953.0
2009,component_transition_score,adverse weather,0.1,1585,99,159,48,0.48484848484848486,0.3018867924528302,0.062460567823343846,4.8332380407852105,0.9770666221951423,0.799795186891961,60088160.0,61498529.0,1562.0,1953.0
2009,component_transition_score,high wind,0.05,50,2,3,1,0.5,0.3333333333333333,0.04,8.333333333333332,1.0,0.8888888888888888,153695.0,153695.0,24.0,27.0
2009,component_transition_score,high wind,0.1,50,2,5,1,0.5,0.2,0.04,5.0,1.0,0.8888888888888888,153695.0,153695.0,24.0,27.0
2009,component_transition_score,low visibility,0.05,174,11,9,3,0.2727272727272727,0.3333333333333333,0.06321839080459771,5.272727272727272,0.9930253476611337,0.36893203883495146,54007895.0,54387227.0,76.0,206.0
2009,component_transition_score,low visibility,0.1,174,11,18,5,0.45454545454545453,0.2777777777777778,0.06321839080459771,4.393939393939394,0.9930253476611337,0.36893203883495146,54007895.0,54387227.0,76.0,206.0
2009,component_transition_score,precipitation,0.05,514,29,26,14,0.4827586206896552,0.5384615384615384,0.05642023346303502,9.543766578249336,0.978301584975389,0.9281997918834547,54485640.0,55694114.0,892.0,961.0
2009,component_transition_score,precipitation,0.1,514,29,52,16,0.5517241379310345,0.3076923076923077,0.05642023346303502,5.453580901856764,0.978301584975389,0.9281997918834547,54485640.0,55694114.0,892.0,961.0
2009,component_transition_score,low ceiling,0.05,1429,89,72,36,0.4044943820224719,0.5,0.0622813156053184,8.02808988764045,0.966716414947019,0.661993769470405,59303058.0,61344834.0,1275.0,1926.0
2009,component_transition_score,low ceiling,0.1,1429,89,143,45,0.5056179775280899,0.3146853146853147,0.0622813156053184,5.052643985228255,0.9770091642924651,0.7985462097611631,59934465.0,61344834.0,1538.0,1926.0
2009,weather_severity_only,all matched,0.05,4776,298,239,13,0.0436241610738255,0.05439330543933055,0.062395309882747066,0.871753109994103,0.6171614980611771,0.04245472837022133,54387752.0,88125640.0,211.0,4970.0
2009,weather_severity_only,all matched,0.1,4776,298,478,27,0.09060402684563758,0.056485355648535567,0.062395309882747066,0.9052820757631069,0.635121980390724,0.11810865191146881,55970531.0,88125640.0,587.0,4970.0
2009,component_weather_transition_score,all matched,0.05,4776,298,239,86,0.28859060402684567,0.3598326359832636,0.062395309882747066,5.766982112268681,0.955538478926224,0.2380281690140845,84207440.0,88125640.0,1183.0,4970.0
2009,component_weather_transition_score,all matched,0.1,4776,298,478,144,0.48322147651006714,0.301255230125523,0.062395309882747066,4.828171070736571,0.9781493104617452,0.5889336016096579,86200034.0,88125640.0,2927.0,4970.0
2010,component_transition_score,all matched,0.05,4858,309,243,105,0.33980582524271846,0.43209876543209874,0.06360642239604776,6.7933197490910535,0.7231940397070197,0.616293082670523,7538903.0,10424454.0,2557.0,4149.0
2010,component_transition_score,all matched,0.1,4858,309,486,168,0.5436893203883495,0.345679012345679,0.06360642239604776,5.434655799272843,0.9130320878196594,0.8030850807423475,9517861.0,10424454.0,3332.0,4149.0
2010,component_transition_score,normal weather,0.05,3487,222,175,73,0.32882882882882886,0.41714285714285715,0.06366504158302265,6.552149292149293,0.7526596371486616,0.6343442973088423,6387160.0,8486120.0,1485.0,2341.0
2010,component_transition_score,normal weather,0.1,3487,222,349,121,0.545045045045045,0.3467048710601719,0.06366504158302265,5.445765249490178,0.943385080578639,0.7787270397266126,8005679.0,8486120.0,1823.0,2341.0
2010,component_transition_score,adverse weather,0.05,1371,87,69,32,0.367816091954023,0.463768115942029,0.06345733041575492,7.308345827086457,0.6323925597961961,0.5973451327433629,1225788.0,1938334.0,1080.0,1808.0
2010,component_transition_score,adverse weather,0.1,1371,87,138,48,0.5517241379310345,0.34782608695652173,0.06345733041575492,5.4812593703148424,0.7800766018653132,0.8335176991150443,1512049.0,1938334.0,1507.0,1808.0
2010,component_transition_score,high wind,0.05,64,3,4,2,0.6666666666666666,0.5,0.046875,10.666666666666666,0.0,0.0,0.0,37704.0,0.0,76.0
2010,component_transition_score,high wind,0.1,64,3,7,2,0.6666666666666666,0.2857142857142857,0.046875,6.095238095238095,0.0,0.0,0.0,37704.0,0.0,76.0
2010,component_transition_score,low visibility,0.05,175,14,9,4,0.2857142857142857,0.4444444444444444,0.08,5.555555555555555,0.9517137130599674,0.036036036036036036,1162879.0,1221879.0,4.0,111.0
2010,component_transition_score,low visibility,0.1,175,14,18,9,0.6428571428571429,0.5,0.08,6.25,0.9517137130599674,0.5225225225225225,1162879.0,1221879.0,58.0,111.0
2010,component_transition_score,precipitation,0.05,415,27,21,10,0.37037037037037035,0.47619047619047616,0.06506024096385542,7.319223985890653,0.7575215810459042,0.6143250688705234,1155884.0,1525876.0,669.0,1089.0
2010,component_transition_score,precipitation,0.1,415,27,42,15,0.5555555555555556,0.35714285714285715,0.06506024096385542,5.48941798941799,0.9037529917240982,0.8135904499540864,1379015.0,1525876.0,886.0,1089.0
2010,component_transition_score,low ceiling,0.05,1205,77,61,29,0.37662337662337664,0.47540983606557374,0.06390041493775933,7.439855226740473,0.6757642105642147,0.5229936880072137,1201229.0,1777586.0,580.0,1109.0
2010,component_transition_score,low ceiling,0.1,1205,77,121,40,0.5194805194805194,0.3305785123966942,0.06390041493775933,5.1733390576365785,0.7836020310691015,0.7186654643823264,1392920.0,1777586.0,797.0,1109.0
2010,weather_severity_only,all matched,0.05,4858,309,243,19,0.061488673139158574,0.07818930041152264,0.06360642239604776,1.2292673831688574,0.12966424908201427,0.0918293564714389,1351679.0,10424454.0,381.0,4149.0
2010,weather_severity_only,all matched,0.1,4858,309,486,33,0.10679611650485436,0.06790123456790123,0.06360642239604776,1.0675216748571656,0.14566336040237696,0.1376235237406604,1518461.0,10424454.0,571.0,4149.0
2010,component_weather_transition_score,all matched,0.05,4858,309,243,103,0.3333333333333333,0.42386831275720166,0.06360642239604776,6.6639231824417005,0.5891953669707786,0.4822848879248012,6142040.0,10424454.0,2001.0,4149.0
2010,component_weather_transition_score,all matched,0.1,4858,309,486,169,0.5469255663430421,0.3477366255144033,0.06360642239604776,5.467004940935182,0.8985444225664001,0.8088696071342493,9366835.0,10424454.0,3356.0,4149.0
2011,component_transition_score,all matched,0.05,5015,278,251,105,0.3776978417266187,0.41832669322709165,0.05543369890329013,7.546432973143398,0.7971363123893623,0.6574821852731592,36966664.0,46374332.0,4152.0,6315.0
2011,component_transition_score,all matched,0.1,5015,278,502,155,0.5575539568345323,0.30876494023904383,0.05543369890329013,5.569986242082032,0.9710495236890959,0.8357878068091845,45031773.0,46374332.0,5278.0,6315.0
2011,component_transition_score,normal weather,0.05,3408,190,171,65,0.34210526315789475,0.38011695906432746,0.05575117370892019,6.818097876269621,0.7798336289942901,0.6024886877828054,30088356.0,38583045.0,2663.0,4420.0
2011,component_transition_score,normal weather,0.1,3408,190,341,101,0.531578947368421,0.2961876832844575,0.05575117370892019,5.312671708597006,0.9854033293639732,0.8285067873303168,38019861.0,38583045.0,3662.0,4420.0
2011,component_transition_score,adverse weather,0.05,1607,88,81,40,0.45454545454545453,0.49382716049382713,0.054760423148724334,9.017957351290683,0.8828379701582036,0.7868073878627968,6878444.0,7791287.0,1491.0,1895.0
2011,component_transition_score,adverse weather,0.1,1607,88,161,56,0.6363636363636364,0.34782608695652173,0.054760423148724334,6.3517786561264815,0.8999683877644348,0.8348284960422163,7011912.0,7791287.0,1582.0,1895.0
2011,component_transition_score,low visibility,0.05,222,14,12,8,0.5714285714285714,0.6666666666666666,0.06306306306306306,10.571428571428571,0.9907007600854519,0.9797297297297297,4612888.0,4656187.0,145.0,148.0
2011,component_transition_score,low visibility,0.1,222,14,23,8,0.5714285714285714,0.34782608695652173,0.06306306306306306,5.51552795031056,0.9907007600854519,0.9797297297297297,4612888.0,4656187.0,145.0,148.0
2011,component_transition_score,precipitation,0.05,481,21,25,9,0.42857142857142855,0.36,0.04365904365904366,8.245714285714286,0.8470480354470495,0.7058823529411765,1154662.0,1363160.0,288.0,408.0
2011,component_transition_score,precipitation,0.1,481,21,49,12,0.5714285714285714,0.24489795918367346,0.04365904365904366,5.609329446064139,0.8480963349863553,0.7156862745098039,1156091.0,1363160.0,292.0,408.0
2011,component_transition_score,low ceiling,0.05,1422,83,72,37,0.4457831325301205,0.5138888888888888,0.058368495077355836,8.80421686746988,0.8686284496060975,0.7573529411764706,5723782.0,6589448.0,1236.0,1632.0
2011,component_transition_score,low ceiling,0.1,1422,83,143,54,0.6506024096385542,0.3776223776223776,0.058368495077355836,6.469626758783385,0.8888832569890528,0.8125,5857250.0,6589448.0,1326.0,1632.0
2011,weather_severity_only,all matched,0.05,5015,278,251,14,0.050359712230215826,0.055776892430278883,0.05543369890329013,1.0061910630857864,0.00442561630860796,0.016152019002375298,205235.0,46374332.0,102.0,6315.0
2011,weather_severity_only,all matched,0.1,5015,278,502,26,0.09352517985611511,0.05179282868525897,0.05543369890329013,0.9343202728653731,0.10390001951941863,0.0498812351543943,4818294.0,46374332.0,315.0,6315.0
2011,component_weather_transition_score,all matched,0.05,5015,278,251,98,0.35251798561151076,0.3904382470119522,0.05543369890329013,7.043337441600505,0.7011398676319478,0.6839271575613618,32514893.0,46374332.0,4319.0,6315.0
2011,component_weather_transition_score,all matched,0.1,5015,278,502,148,0.5323741007194245,0.2948207171314741,0.05543369890329013,5.318438476310585,0.982420081005156,0.8544734758511481,45559075.0,46374332.0,5396.0,6315.0
2012,component_transition_score,all matched,0.05,5272,306,264,112,0.3660130718954248,0.42424242424242425,0.05804248861911988,7.309170132699545,0.74592911054865,0.601249349297241,9794044.0,13129993.0,3465.0,5763.0
2012,component_transition_score,all matched,0.1,5272,306,528,170,0.5555555555555556,0.32196969696969696,0.05804248861911988,5.547138047138048,0.8447843041500479,0.8261322228006247,11092012.0,13129993.0,4761.0,5763.0
2012,component_transition_score,normal weather,0.05,3706,203,186,82,0.4039408866995074,0.44086021505376344,0.054776038855909336,8.04841358122782,0.7926063165179958,0.7700179073931952,9583250.0,12090807.0,3010.0,3909.0
2012,component_transition_score,normal weather,0.1,3706,203,371,118,0.5812807881773399,0.31805929919137466,0.054776038855909336,5.80654070346421,0.8482432975731066,0.8449731389102072,10255946.0,12090807.0,3303.0,3909.0
2012,component_transition_score,adverse weather,0.05,1566,103,79,36,0.34951456310679613,0.45569620253164556,0.06577266922094509,6.928351972471426,0.4372595473765043,0.5194174757281553,454394.0,1039186.0,963.0,1854.0
2012,component_transition_score,adverse weather,0.1,1566,103,157,53,0.5145631067961165,0.3375796178343949,0.06577266922094509,5.132521179889926,0.7918861493515117,0.7545846817691478,822917.0,1039186.0,1399.0,1854.0
2012,component_transition_score,high wind,0.05,61,6,4,2,0.3333333333333333,0.5,0.09836065573770492,5.083333333333333,0.03567131431806922,0.0,504.0,14129.0,0.0,20.0
2012,component_transition_score,high wind,0.1,61,6,7,3,0.5,0.42857142857142855,0.09836065573770492,4.357142857142857,0.9752282539457853,0.55,13779.0,14129.0,11.0,20.0
2012,component_transition_score,low visibility,0.05,131,9,7,4,0.4444444444444444,0.5714285714285714,0.06870229007633588,8.317460317460316,0.0,0.0,0.0,118832.0,0.0,333.0
2012,component_transition_score,low visibility,0.1,131,9,14,5,0.5555555555555556,0.35714285714285715,0.06870229007633588,5.198412698412699,0.2002827521206409,0.05405405405405406,23800.0,118832.0,18.0,333.0
2012,component_transition_score,precipitation,0.05,427,30,22,11,0.36666666666666664,0.5,0.0702576112412178,7.116666666666667,0.7132852238391088,0.4225092250922509,197585.0,277007.0,229.0,542.0
2012,component_transition_score,precipitation,0.1,427,30,43,14,0.4666666666666667,0.32558139534883723,0.0702576112412178,4.634108527131784,0.7739335107055056,0.8726937269372693,214385.0,277007.0,473.0,542.0
2012,component_transition_score,low ceiling,0.05,1388,92,70,32,0.34782608695652173,0.45714285714285713,0.06628242074927954,6.896894409937889,0.433548918050971,0.4899441340782123,436194.0,1006101.0,877.0,1790.0
2012,component_transition_score,low ceiling,0.1,1388,92,139,46,0.5,0.33093525179856115,0.06628242074927954,4.9928057553956835,0.7733984957772629,0.5815642458100558,778117.0,1006101.0,1041.0,1790.0
2012,weather_severity_only,all matched,0.05,5272,306,264,23,0.07516339869281045,0.08712121212121213,0.05804248861911988,1.5009902951079424,0.020937330278850873,0.09144542772861357,274907.0,13129993.0,527.0,5763.0
2012,weather_severity_only,all matched,0.1,5272,306,528,37,0.12091503267973856,0.07007575757575757,0.05804248861911988,1.2073182808476925,0.02281638687850024,0.1256290126670137,299579.0,13129993.0,724.0,5763.0
2012,component_weather_transition_score,all matched,0.05,5272,306,264,116,0.3790849673202614,0.4393939393939394,0.05804248861911988,7.5702119231531,0.7510959069056625,0.5844178379316328,9861884.0,13129993.0,3368.0,5763.0
2012,component_weather_transition_score,all matched,0.1,5272,306,528,159,0.5196078431372549,0.30113636363636365,0.05804248861911988,5.188205585264409,0.7977365258305926,0.7924692000694082,10474275.0,13129993.0,4567.0,5763.0
2013,component_transition_score,all matched,0.05,5010,269,251,114,0.42379182156133827,0.4541832669322709,0.053692614770459085,8.45895229490958,0.7410677137053211,0.5638558147121188,5298875.0,7150325.0,3457.0,6131.0
2013,component_transition_score,all matched,0.1,5010,269,501,160,0.5947955390334573,0.3193612774451098,0.053692614770459085,5.947955390334572,0.8644661606290623,0.875387375632034,6181214.0,7150325.0,5367.0,6131.0
2013,component_transition_score,normal weather,0.05,3519,189,176,85,0.4497354497354497,0.48295454545454547,0.05370843989769821,8.99215367965368,0.74135091538598,0.58801661928712,3155082.0,4255855.0,2689.0,4573.0
2013,component_transition_score,normal weather,0.1,3519,189,352,116,0.6137566137566137,0.32954545454545453,0.05370843989769821,6.135822510822511,0.9170787068638382,0.8832276404985786,3902954.0,4255855.0,4039.0,4573.0
2013,component_transition_score,adverse weather,0.05,1491,80,75,27,0.3375,0.36,0.05365526492287056,6.709499999999999,0.7358870535883945,0.4884467265725289,2130003.0,2894470.0,761.0,1558.0
2013,component_transition_score,adverse weather,0.1,1491,80,150,44,0.55,0.29333333333333333,0.05365526492287056,5.467,0.787107829758125,0.8523748395378691,2278260.0,2894470.0,1328.0,1558.0
2013,component_transition_score,high wind,0.05,46,4,3,1,0.25,0.3333333333333333,0.08695652173913043,3.833333333333333,0.9488292701027867,0.7384615384615385,178990.0,188643.0,48.0,65.0
2013,component_transition_score,high wind,0.1,46,4,5,2,0.5,0.4,0.08695652173913043,4.6000000000000005,0.9488292701027867,0.7384615384615385,178990.0,188643.0,48.0,65.0
2013,component_transition_score,low visibility,0.05,153,14,8,6,0.42857142857142855,0.75,0.0915032679738562,8.196428571428571,0.19236849936760658,0.2913907284768212,62055.0,322584.0,44.0,151.0
2013,component_transition_score,low visibility,0.1,153,14,16,7,0.5,0.4375,0.0915032679738562,4.78125,0.19236849936760658,0.6225165562913907,62055.0,322584.0,94.0,151.0
2013,component_transition_score,precipitation,0.05,383,11,20,5,0.45454545454545453,0.25,0.028720626631853787,8.704545454545455,0.8106995884773662,0.7848101265822784,8274.0,10206.0,62.0,79.0
2013,component_transition_score,precipitation,0.1,383,11,39,8,0.7272727272727273,0.20512820512820512,0.028720626631853787,7.142191142191142,0.8309817754262199,0.9240506329113924,8481.0,10206.0,73.0,79.0
2013,component_transition_score,low ceiling,0.05,1327,74,67,25,0.33783783783783783,0.373134328358209,0.05576488319517709,6.691206131504639,0.7146427463472582,0.46265560165975106,1888958.0,2643220.0,669.0,1446.0
2013,component_transition_score,low ceiling,0.1,1327,74,133,39,0.527027027027027,0.2932330827067669,0.05576488319517709,5.258382442592969,0.770732288647937,0.8547717842323651,2037215.0,2643220.0,1236.0,1446.0
2013,weather_severity_only,all matched,0.05,5010,269,251,21,0.07806691449814127,0.08366533864541832,0.053692614770459085,1.558228054325449,0.0374967571404097,0.020061980101125428,268114.0,7150325.0,123.0,6131.0
2013,weather_severity_only,all matched,0.1,5010,269,501,26,0.09665427509293681,0.05189620758483034,0.053692614770459085,0.9665427509293679,0.04938670619866929,0.038819115968031316,353131.0,7150325.0,238.0,6131.0
2013,component_weather_transition_score,all matched,0.05,5010,269,251,95,0.35315985130111527,0.3784860557768924,0.053692614770459085,7.049126912424651,0.5507268550730211,0.3420322948947969,3937876.0,7150325.0,2097.0,6131.0
2013,component_weather_transition_score,all matched,0.1,5010,269,501,144,0.5353159851301115,0.2874251497005988,0.053692614770459085,5.353159851301115,0.7134050550149819,0.6607404991029195,5101078.0,7150325.0,4051.0,6131.0
2014,component_transition_score,all matched,0.05,6400,316,320,140,0.4430379746835443,0.4375,0.049375,8.860759493670885,0.7402765679677297,0.6880368369786594,18538715.0,25042958.0,3885.0,5646.5
2014,component_transition_score,all matched,0.1,6400,316,640,201,0.6360759493670886,0.3140625,0.049375,6.360759493670886,0.9427452619614664,0.8085539714867617,23609130.0,25042958.0,4565.5,5646.5
2014,component_transition_score,normal weather,0.05,4392,195,220,82,0.4205128205128205,0.37272727272727274,0.04439890710382514,8.394965034965034,0.7510083947716911,0.7145751722274754,16479782.0,21943539.0,2645.0,3701.5
2014,component_transition_score,normal weather,0.1,4392,195,440,119,0.6102564102564103,0.27045454545454545,0.04439890710382514,6.091468531468531,0.9518038999999043,0.781169796028637,20885946.0,21943539.0,2891.5,3701.5
2014,component_transition_score,adverse weather,0.05,2008,121,101,52,0.4297520661157025,0.5148514851485149,0.0602589641434263,8.543981670894363,0.6803039537410076,0.6349614395886889,2108547.0,3099419.0,1235.0,1945.0
2014,component_transition_score,adverse weather,0.1,2008,121,201,81,0.6694214876033058,0.40298507462686567,0.0602589641434263,6.687553965708647,0.8623070969107436,0.8637532133676092,2672651.0,3099419.0,1680.0,1945.0
2014,component_transition_score,high wind,0.05,68,9,4,2,0.2222222222222222,0.5,0.1323529411764706,3.7777777777777777,0.04412078878681764,0.4140625,4750.0,107659.0,53.0,128.0
2014,component_transition_score,high wind,0.1,68,9,7,4,0.4444444444444444,0.5714285714285714,0.1323529411764706,4.317460317460317,0.34456013895726323,0.6015625,37095.0,107659.0,77.0,128.0
2014,component_transition_score,low visibility,0.05,169,12,9,6,0.5,0.6666666666666666,0.07100591715976332,9.388888888888888,0.24202894130922065,0.616822429906542,31745.0,131162.0,66.0,107.0
2014,component_transition_score,low visibility,0.1,169,12,17,8,0.6666666666666666,0.47058823529411764,0.07100591715976332,6.627450980392156,0.37652673792714353,0.7289719626168224,49386.0,131162.0,78.0,107.0
2014,component_transition_score,precipitation,0.05,596,32,30,17,0.53125,0.5666666666666667,0.053691275167785234,10.554166666666667,0.841926004975087,0.8445475638051044,560146.0,665315.0,364.0,431.0
2014,component_transition_score,precipitation,0.1,596,32,60,20,0.625,0.3333333333333333,0.053691275167785234,6.208333333333333,0.9160367645401051,0.8700696055684455,609453.0,665315.0,375.0,431.0
2014,component_transition_score,low ceiling,0.05,1703,102,86,47,0.46078431372549017,0.5465116279069767,0.05989430416911333,9.124601003191973,0.7057472754312826,0.6436107854630715,2025362.0,2869812.0,1098.0,1706.0
2014,component_transition_score,low ceiling,0.1,1703,102,171,74,0.7254901960784313,0.4327485380116959,0.05989430416911333,7.22520353170508,0.8910412946910808,0.8903868698710434,2557121.0,2869812.0,1519.0,1706.0
2014,weather_severity_only,all matched,0.05,6400,316,320,23,0.07278481012658228,0.071875,0.049375,1.4556962025316453,0.022716845190572137,0.0586203843088639,568897.0,25042958.0,331.0,5646.5
2014,weather_severity_only,all matched,0.1,6400,316,640,46,0.14556962025316456,0.071875,0.049375,1.4556962025316453,0.04652924786281237,0.1384928716904277,1165230.0,25042958.0,782.0,5646.5
2014,component_weather_transition_score,all matched,0.05,6400,316,320,129,0.40822784810126583,0.403125,0.049375,8.164556962025316,0.7338207810754624,0.5356415478615071,18377043.0,25042958.0,3024.5,5646.5
2014,component_weather_transition_score,all matched,0.1,6400,316,640,190,0.6012658227848101,0.296875,0.049375,6.012658227848101,0.8188222014348305,0.716992827415213,20505730.0,25042958.0,4048.5,5646.5
2015,component_transition_score,all matched,0.05,5768,260,289,110,0.4230769230769231,0.3806228373702422,0.04507628294036061,8.443971253659836,0.7499021215851308,0.5396187343930812,20479371.0,27309392.0,4430.0,8209.5
2015,component_transition_score,all matched,0.1,5768,260,577,157,0.6038461538461538,0.2720970537261698,0.04507628294036061,6.0363684842021055,0.8620457386967824,0.7373165235398015,23541945.0,27309392.0,6053.0,8209.5
2015,component_transition_score,normal weather,0.05,3958,179,198,78,0.43575418994413406,0.3939393939393939,0.045224861040929765,8.710682241408497,0.6686089954007362,0.6433518597691321,10431679.0,15602062.0,3762.0,5847.5
2015,component_transition_score,normal weather,0.1,3958,179,396,108,0.6033519553072626,0.2727272727272727,0.045224861040929765,6.030472320975114,0.8184272053270908,0.6956819153484395,12769152.0,15602062.0,4068.0,5847.5
2015,component_transition_score,adverse weather,0.05,1810,81,91,31,0.38271604938271603,0.34065934065934067,0.044751381215469614,7.612264278930946,0.8443074552438515,0.26037256562235395,9884586.0,11707330.0,615.0,2362.0
2015,component_transition_score,adverse weather,0.1,1810,81,181,49,0.6049382716049383,0.27071823204419887,0.044751381215469614,6.049382716049382,0.9142060572308118,0.8336155800169348,10702912.0,11707330.0,1969.0,2362.0
2015,component_transition_score,high wind,0.05,58,8,3,2,0.25,0.6666666666666666,0.13793103448275862,4.833333333333333,0.0,0.631578947368421,0.0,1517685.0,24.0,38.0
2015,component_transition_score,high wind,0.1,58,8,6,3,0.375,0.5,0.13793103448275862,3.625,0.0,0.631578947368421,0.0,1517685.0,24.0,38.0
2015,component_transition_score,low visibility,0.05,227,7,12,3,0.42857142857142855,0.25,0.030837004405286344,8.107142857142858,0.9403228460264575,0.9666666666666667,8006692.0,8514833.0,203.0,210.0
2015,component_transition_score,low visibility,0.1,227,7,23,4,0.5714285714285714,0.17391304347826086,0.030837004405286344,5.639751552795031,0.9403388181541552,0.9809523809523809,8006828.0,8514833.0,206.0,210.0
2015,component_transition_score,precipitation,0.05,583,21,30,12,0.5714285714285714,0.4,0.036020583190394515,11.104761904761904,0.07003235055552412,0.6080402010050251,59402.0,848208.0,121.0,199.0
2015,component_transition_score,precipitation,0.1,583,21,59,17,0.8095238095238095,0.288135593220339,0.036020583190394515,7.999192897497982,0.9867626808518665,0.6834170854271356,836980.0,848208.0,136.0,199.0
2015,component_transition_score,low ceiling,0.05,1590,72,80,30,0.4166666666666667,0.375,0.045283018867924525,8.28125,0.8377477670307464,0.264,8528506.0,10180279.0,594.0,2250.0
2015,component_transition_score,low ceiling,0.1,1590,72,159,44,0.6111111111111112,0.27672955974842767,0.045283018867924525,6.111111111111112,0.9021094608507292,0.8417777777777777,9183726.0,10180279.0,1894.0,2250.0
2015,weather_severity_only,all matched,0.05,5768,260,289,12,0.046153846153846156,0.04152249134948097,0.04507628294036061,0.9211605003992547,0.32384719513345445,0.0286253730434253,8844070.0,27309392.0,235.0,8209.5
2015,weather_severity_only,all matched,0.1,5768,260,577,24,0.09230769230769231,0.0415944540727903,0.04507628294036061,0.9227569657379017,0.32633381219179103,0.04348620500639503,8911978.0,27309392.0,357.0,8209.5
2015,component_weather_transition_score,all matched,0.05,5768,260,289,102,0.3923076923076923,0.35294117647058826,0.04507628294036061,7.829864253393666,0.7357239223780595,0.4327912783969791,20092173.0,27309392.0,3553.0,8209.5
2015,component_weather_transition_score,all matched,0.1,5768,260,577,151,0.5807692307692308,0.2616984402079723,0.04507628294036061,5.805679242767631,0.8984348681215605,0.5988184420488458,24535710.0,27309392.0,4916.0,8209.5
2016,component_transition_score,all matched,0.05,5831,279,292,127,0.4551971326164875,0.4349315068493151,0.04784771051277654,9.089912603721707,0.41397355801315816,0.28856646825396826,3855207.0,9312689.0,2327.0,8064.0
