test_year,train_start,train_end,train_window,target,score,budget_share,test_component_records,target_records,selected_component_records,captured_target_records,capture_rate,selected_target_rate,overall_target_rate,lift
2001,1996,2000,5,event_hard,component_phase_size_mass_frequency,0.2,5379,1404,1076,117,0.08333333333333333,0.1087360594795539,0.2610150585610708,0.416589219330855
2002,1997,2001,5,part_damage,phase_size_rate,0.01,5710,787,58,45,0.05717916137229987,0.7758620689655172,0.13782837127845884,5.629189852341936
2002,1997,2001,5,part_damage,phase_size_rate,0.05,5710,787,286,138,0.17534942820838628,0.4825174825174825,0.13782837127845884,3.5008574652793203
2002,1997,2001,5,part_damage,phase_size_rate,0.1,5710,787,571,269,0.3418043202033037,0.4711033274956217,0.13782837127845884,3.418043202033037
2002,1997,2001,5,part_damage,phase_size_rate,0.2,5710,787,1142,366,0.4650571791613723,0.3204903677758319,0.13782837127845884,2.3252858958068616
2002,1997,2001,5,part_damage,species_phase_size_rate,0.01,5710,787,58,49,0.062261753494282084,0.8448275862068966,0.13782837127845884,6.129562283661219
2002,1997,2001,5,part_damage,species_phase_size_rate,0.05,5710,787,286,165,0.2096569250317662,0.5769230769230769,0.13782837127845884,4.185807838920926
2002,1997,2001,5,part_damage,species_phase_size_rate,0.1,5710,787,571,264,0.3354510800508259,0.46234676007005254,0.13782837127845884,3.354510800508259
2002,1997,2001,5,part_damage,species_phase_size_rate,0.2,5710,787,1142,376,0.4777636594663278,0.329246935201401,0.13782837127845884,2.388818297331639
2002,1997,2001,5,part_damage,component_only_rate,0.01,5710,787,58,35,0.044472681067344345,0.603448275862069,0.13782837127845884,4.3782587740437275
2002,1997,2001,5,part_damage,component_only_rate,0.05,5710,787,286,134,0.17026683608640406,0.46853146853146854,0.13782837127845884,3.3993833358509344
2002,1997,2001,5,part_damage,component_only_rate,0.1,5710,787,571,227,0.2884371029224905,0.3975481611208406,0.13782837127845884,2.8843710292249045
2002,1997,2001,5,part_damage,component_only_rate,0.2,5710,787,1142,365,0.46378653113087676,0.31961471103327493,0.13782837127845884,2.3189326556543834
2002,1997,2001,5,part_damage,component_phase_size_rate,0.01,5710,787,58,37,0.04701397712833545,0.6379310344827587,0.13782837127845884,4.62844498970337
2002,1997,2001,5,part_damage,component_phase_size_rate,0.05,5710,787,286,177,0.22490470139771285,0.6188811188811189,0.13782837127845884,4.490230227206085
2002,1997,2001,5,part_damage,component_phase_size_rate,0.1,5710,787,571,301,0.38246505717916135,0.5271453590192644,0.13782837127845884,3.8246505717916133
2002,1997,2001,5,part_damage,component_phase_size_rate,0.2,5710,787,1142,487,0.6188055908513341,0.4264448336252189,0.13782837127845884,3.0940279542566707
2002,1997,2001,5,part_damage,component_phase_size_mass_rate,0.01,5710,787,58,39,0.04955527318932656,0.6724137931034483,0.13782837127845884,4.878631205363011
2002,1997,2001,5,part_damage,component_phase_size_mass_rate,0.05,5710,787,286,180,0.22871664548919948,0.6293706293706294,0.13782837127845884,4.566335824277375
2002,1997,2001,5,part_damage,component_phase_size_mass_rate,0.1,5710,787,571,318,0.4040660736975858,0.5569176882661997,0.13782837127845884,4.040660736975858
2002,1997,2001,5,part_damage,component_phase_size_mass_rate,0.2,5710,787,1142,501,0.636594663278272,0.43870402802101577,0.13782837127845884,3.18297331639136
2002,1997,2001,5,part_damage,component_phase_size_mass_frequency,0.01,5710,787,58,15,0.01905972045743329,0.25862068965517243,0.13782837127845884,1.8763966174473121
2002,1997,2001,5,part_damage,component_phase_size_mass_frequency,0.05,5710,787,286,43,0.054637865311308764,0.15034965034965034,0.13782837127845884,1.0908468913551506
2002,1997,2001,5,part_damage,component_phase_size_mass_frequency,0.1,5710,787,571,65,0.08259212198221093,0.1138353765323993,0.13782837127845884,0.8259212198221092
2002,1997,2001,5,part_damage,component_phase_size_mass_frequency,0.2,5710,787,1142,91,0.1156289707750953,0.0796847635726795,0.13782837127845884,0.5781448538754764
2002,1997,2001,5,event_hard,phase_size_rate,0.01,5710,1526,58,56,0.03669724770642202,0.9655172413793104,0.26725043782837127,3.6127807655805126
2002,1997,2001,5,event_hard,phase_size_rate,0.05,5710,1526,286,214,0.1402359108781127,0.7482517482517482,0.26725043782837127,2.7998148640350475
2002,1997,2001,5,event_hard,phase_size_rate,0.1,5710,1526,571,389,0.2549148099606815,0.681260945709282,0.26725043782837127,2.5491480996068154
2002,1997,2001,5,event_hard,phase_size_rate,0.2,5710,1526,1142,597,0.39121887287024903,0.5227670753064798,0.26725043782837127,1.956094364351245
2002,1997,2001,5,event_hard,species_phase_size_rate,0.01,5710,1526,58,56,0.03669724770642202,0.9655172413793104,0.26725043782837127,3.6127807655805126
2002,1997,2001,5,event_hard,species_phase_size_rate,0.05,5710,1526,286,239,0.1566186107470511,0.8356643356643356,0.26725043782837127,3.1268960397400765
2002,1997,2001,5,event_hard,species_phase_size_rate,0.1,5710,1526,571,396,0.2595019659239843,0.6935201401050788,0.26725043782837127,2.595019659239843
2002,1997,2001,5,event_hard,species_phase_size_rate,0.2,5710,1526,1142,655,0.4292267365661861,0.5735551663747811,0.26725043782837127,2.1461336828309308
2002,1997,2001,5,event_hard,component_only_rate,0.01,5710,1526,58,45,0.02948885976408912,0.7758620689655172,0.26725043782837127,2.9031274009129118
2002,1997,2001,5,event_hard,component_only_rate,0.05,5710,1526,286,168,0.11009174311926606,0.5874125874125874,0.26725043782837127,2.1979855007377944
2002,1997,2001,5,event_hard,component_only_rate,0.1,5710,1526,571,327,0.21428571428571427,0.5726795096322241,0.26725043782837127,2.142857142857143
2002,1997,2001,5,event_hard,component_only_rate,0.2,5710,1526,1142,566,0.3709043250327654,0.4956217162872154,0.26725043782837127,1.854521625163827
2002,1997,2001,5,event_hard,component_phase_size_rate,0.01,5710,1526,58,46,0.03014416775884666,0.7931034482758621,0.26725043782837127,2.9676413431554214
2002,1997,2001,5,event_hard,component_phase_size_rate,0.05,5710,1526,286,225,0.1474442988204456,0.7867132867132867,0.26725043782837127,2.9437305813452603
2002,1997,2001,5,event_hard,component_phase_size_rate,0.1,5710,1526,571,428,0.2804718217562254,0.7495621716287215,0.26725043782837127,2.8047182175622543
2002,1997,2001,5,event_hard,component_phase_size_rate,0.2,5710,1526,1142,718,0.4705111402359109,0.6287215411558669,0.26725043782837127,2.3525557011795546
2002,1997,2001,5,event_hard,component_phase_size_mass_rate,0.01,5710,1526,58,49,0.03211009174311927,0.8448275862068966,0.26725043782837127,3.1611831698829485
2002,1997,2001,5,event_hard,component_phase_size_mass_rate,0.05,5710,1526,286,225,0.1474442988204456,0.7867132867132867,0.26725043782837127,2.9437305813452603
2002,1997,2001,5,event_hard,component_phase_size_mass_rate,0.1,5710,1526,571,440,0.28833551769331583,0.7705779334500875,0.26725043782837127,2.8833551769331587
2002,1997,2001,5,event_hard,component_phase_size_mass_rate,0.2,5710,1526,1142,768,0.5032765399737876,0.6725043782837128,0.26725043782837127,2.5163826998689385
2002,1997,2001,5,event_hard,component_phase_size_mass_frequency,0.01,5710,1526,58,16,0.010484927916120577,0.27586206896551724,0.26725043782837127,1.0322230758801465
2002,1997,2001,5,event_hard,component_phase_size_mass_frequency,0.05,5710,1526,286,49,0.03211009174311927,0.17132867132867133,0.26725043782837127,0.6410791043818567
2002,1997,2001,5,event_hard,component_phase_size_mass_frequency,0.1,5710,1526,571,78,0.05111402359108781,0.13660245183887915,0.26725043782837127,0.5111402359108781
2002,1997,2001,5,event_hard,component_phase_size_mass_frequency,0.2,5710,1526,1142,122,0.0799475753604194,0.10683012259194395,0.26725043782837127,0.399737876802097
2003,1998,2002,5,part_damage,phase_size_rate,0.01,5953,758,60,34,0.044854881266490766,0.5666666666666667,0.1273307576012095,4.450351802990324
2003,1998,2002,5,part_damage,phase_size_rate,0.05,5953,758,298,155,0.20448548812664907,0.5201342281879194,0.1273307576012095,4.084906412140744
2003,1998,2002,5,part_damage,phase_size_rate,0.1,5953,758,596,277,0.3654353562005277,0.46476510067114096,0.1273307576012095,3.650061536009633
2003,1998,2002,5,part_damage,phase_size_rate,0.2,5953,758,1191,365,0.4815303430079156,0.3064651553316541,0.1273307576012095,2.406843099854006
2003,1998,2002,5,part_damage,species_phase_size_rate,0.01,5953,758,60,49,0.06464379947229551,0.8166666666666667,0.1273307576012095,6.413742304309586
2003,1998,2002,5,part_damage,species_phase_size_rate,0.05,5953,758,298,173,0.22823218997361477,0.5805369127516778,0.1273307576012095,4.559282640647411
2003,1998,2002,5,part_damage,species_phase_size_rate,0.1,5953,758,596,280,0.36939313984168864,0.4697986577181208,0.1273307576012095,3.6895928883851883
2003,1998,2002,5,part_damage,species_phase_size_rate,0.2,5953,758,1191,397,0.5237467018469657,0.3333333333333333,0.1273307576012095,2.6178540017590146
2003,1998,2002,5,part_damage,component_only_rate,0.01,5953,758,60,29,0.03825857519788918,0.48333333333333334,0.1273307576012095,3.7958883025505714
2003,1998,2002,5,part_damage,component_only_rate,0.05,5953,758,298,52,0.06860158311345646,0.174496644295302,0.1273307576012095,1.370420215685927
2003,1998,2002,5,part_damage,component_only_rate,0.1,5953,758,596,74,0.09762532981530343,0.12416107382550336,0.1273307576012095,0.9751066919303712
2003,1998,2002,5,part_damage,component_only_rate,0.2,5953,758,1191,230,0.3034300791556728,0.19311502938706968,0.1273307576012095,1.5166408574422503
2003,1998,2002,5,part_damage,component_phase_size_rate,0.01,5953,758,60,38,0.05013192612137203,0.6333333333333333,0.1273307576012095,4.973922603342127
2003,1998,2002,5,part_damage,component_phase_size_rate,0.05,5953,758,298,174,0.22955145118733508,0.5838926174496645,0.1273307576012095,4.5856368755644485
2003,1998,2002,5,part_damage,component_phase_size_rate,0.1,5953,758,596,271,0.3575197889182058,0.4546979865771812,0.1273307576012095,3.5709988312585215
2003,1998,2002,5,part_damage,component_phase_size_rate,0.2,5953,758,1191,420,0.554089709762533,0.3526448362720403,0.1273307576012095,2.7695180875032395
2003,1998,2002,5,part_damage,component_phase_size_mass_rate,0.01,5953,758,60,46,0.06068601583113457,0.7666666666666667,0.1273307576012095,6.021064204045734
2003,1998,2002,5,part_damage,component_phase_size_mass_rate,0.05,5953,758,298,163,0.21503957783641162,0.5469798657718121,0.1273307576012095,4.295740291477041
2003,1998,2002,5,part_damage,component_phase_size_mass_rate,0.1,5953,758,596,283,0.3733509234828496,0.4748322147651007,0.1273307576012095,3.7291242407607443
2003,1998,2002,5,part_damage,component_phase_size_mass_rate,0.2,5953,758,1191,433,0.5712401055408971,0.3635600335852225,0.1273307576012095,2.8552412664021496
2003,1998,2002,5,part_damage,component_phase_size_mass_frequency,0.01,5953,758,60,9,0.011873350923482849,0.15,0.1273307576012095,1.1780343007915566
2003,1998,2002,5,part_damage,component_phase_size_mass_frequency,0.05,5953,758,298,37,0.048812664907651716,0.12416107382550336,0.1273307576012095,0.9751066919303712
2003,1998,2002,5,part_damage,component_phase_size_mass_frequency,0.1,5953,758,596,57,0.07519788918205805,0.09563758389261745,0.1273307576012095,0.7510956951355562
2003,1998,2002,5,part_damage,component_phase_size_mass_frequency,0.2,5953,758,1191,66,0.0870712401055409,0.055415617128463476,0.1273307576012095,0.43520998517908055
2003,1998,2002,5,event_hard,phase_size_rate,0.01,5953,1481,60,47,0.03173531397704254,0.7833333333333333,0.24878212665882748,3.148672068422237
2003,1998,2002,5,event_hard,phase_size_rate,0.05,5953,1481,298,226,0.15259959486833222,0.7583892617449665,0.24878212665882748,3.0484073431247705
2003,1998,2002,5,event_hard,phase_size_rate,0.1,5953,1481,596,398,0.2687373396353815,0.6677852348993288,0.24878212665882748,2.6842170853178287
2003,1998,2002,5,event_hard,phase_size_rate,0.2,5953,1481,1191,595,0.40175557056043215,0.4995801847187238,0.24878212665882748,2.008103200290724
2003,1998,2002,5,event_hard,species_phase_size_rate,0.01,5953,1481,60,60,0.04051316677920324,1.0,0.24878212665882748,4.019581363943281
2003,1998,2002,5,event_hard,species_phase_size_rate,0.05,5953,1481,298,238,0.16070222822417285,0.7986577181208053,0.24878212665882748,3.2102696799278556
2003,1998,2002,5,event_hard,species_phase_size_rate,0.1,5953,1481,596,395,0.2667116812964213,0.662751677852349,0.24878212665882748,2.6639842932174433
2003,1998,2002,5,event_hard,species_phase_size_rate,0.2,5953,1481,1191,668,0.4510465901417961,0.5608732157850546,0.24878212665882748,2.254475525704544
2003,1998,2002,5,event_hard,component_only_rate,0.01,5953,1481,60,48,0.03241053342336259,0.8,0.24878212665882748,3.215665091154625
2003,1998,2002,5,event_hard,component_only_rate,0.05,5953,1481,298,123,0.08305199189736664,0.412751677852349,0.24878212665882748,1.659088952231623
2003,1998,2002,5,event_hard,component_only_rate,0.1,5953,1481,596,172,0.11613774476704929,0.28859060402684567,0.24878212665882748,1.1600134137554439
2003,1998,2002,5,event_hard,component_only_rate,0.2,5953,1481,1191,389,0.262660364618501,0.3266162888329135,0.24878212665882748,1.3128607477530951
2003,1998,2002,5,event_hard,component_phase_size_rate,0.01,5953,1481,60,52,0.035111411208642807,0.8666666666666667,0.24878212665882748,3.4836371820841774
2003,1998,2002,5,event_hard,component_phase_size_rate,0.05,5953,1481,298,223,0.15057393652937204,0.7483221476510067,0.24878212665882748,3.007941758923999
2003,1998,2002,5,event_hard,component_phase_size_rate,0.1,5953,1481,596,431,0.2910195813639433,0.7231543624161074,0.24878212665882748,2.906777798422071
2003,1998,2002,5,event_hard,component_phase_size_rate,0.2,5953,1481,1191,659,0.4449696151249156,0.5533165407220823,0.24878212665882748,2.2241008554480457
2003,1998,2002,5,event_hard,component_phase_size_mass_rate,0.01,5953,1481,60,54,0.03646185010128292,0.9,0.24878212665882748,3.6176232275489535
2003,1998,2002,5,event_hard,component_phase_size_mass_rate,0.05,5953,1481,298,211,0.1424713031735314,0.7080536912751678,0.24878212665882748,2.8460794221209142
2003,1998,2002,5,event_hard,component_phase_size_mass_rate,0.1,5953,1481,596,429,0.28966914247130315,0.7197986577181208,0.24878212665882748,2.8932892703551474
2003,1998,2002,5,event_hard,component_phase_size_mass_rate,0.2,5953,1481,1191,750,0.5064145847400405,0.6297229219143576,0.24878212665882748,2.531222521374862
2003,1998,2002,5,event_hard,component_phase_size_mass_frequency,0.01,5953,1481,60,10,0.00675219446320054,0.16666666666666666,0.24878212665882748,0.6699302273238802
2003,1998,2002,5,event_hard,component_phase_size_mass_frequency,0.05,5953,1481,298,42,0.02835921674544227,0.14093959731543623,0.24878212665882748,0.566518178810798
2003,1998,2002,5,event_hard,component_phase_size_mass_frequency,0.1,5953,1481,596,75,0.05064145847400405,0.12583892617449666,0.24878212665882748,0.5058198025096412
2003,1998,2002,5,event_hard,component_phase_size_mass_frequency,0.2,5953,1481,1191,99,0.06684672518568535,0.08312342569269521,0.24878212665882748,0.3341213728214818
2004,1999,2003,5,part_damage,phase_size_rate,0.01,6550,748,66,41,0.05481283422459893,0.6212121212121212,0.11419847328244274,5.439758548047318
2004,1999,2003,5,part_damage,phase_size_rate,0.05,6550,748,328,156,0.20855614973262032,0.47560975609756095,0.11419847328244274,4.164764575453241
2004,1999,2003,5,part_damage,phase_size_rate,0.1,6550,748,655,309,0.41310160427807485,0.4717557251908397,0.11419847328244274,4.1310160427807485
2004,1999,2003,5,part_damage,phase_size_rate,0.2,6550,748,1310,381,0.5093582887700535,0.29083969465648857,0.11419847328244274,2.5467914438502675
2004,1999,2003,5,part_damage,species_phase_size_rate,0.01,6550,748,66,57,0.07620320855614973,0.8636363636363636,0.11419847328244274,7.562591152163345
2004,1999,2003,5,part_damage,species_phase_size_rate,0.05,6550,748,328,193,0.2580213903743315,0.5884146341463414,0.11419847328244274,5.152561301682535
2004,1999,2003,5,part_damage,species_phase_size_rate,0.1,6550,748,655,305,0.4077540106951872,0.46564885496183206,0.11419847328244274,4.077540106951872
2004,1999,2003,5,part_damage,species_phase_size_rate,0.2,6550,748,1310,406,0.5427807486631016,0.3099236641221374,0.11419847328244274,2.713903743315508
2004,1999,2003,5,part_damage,component_only_rate,0.01,6550,748,66,44,0.058823529411764705,0.6666666666666666,0.11419847328244274,5.837789661319073
2004,1999,2003,5,part_damage,component_only_rate,0.05,6550,748,328,135,0.1804812834224599,0.4115853658536585,0.11419847328244274,3.604123190296074
2004,1999,2003,5,part_damage,component_only_rate,0.1,6550,748,655,213,0.28475935828877,0.3251908396946565,0.11419847328244274,2.8475935828877006
2004,1999,2003,5,part_damage,component_only_rate,0.2,6550,748,1310,302,0.4037433155080214,0.23053435114503817,0.11419847328244274,2.0187165775401072
2004,1999,2003,5,part_damage,component_phase_size_rate,0.01,6550,748,66,50,0.06684491978609626,0.7575757575757576,0.11419847328244274,6.633851887862583
2004,1999,2003,5,part_damage,component_phase_size_rate,0.05,6550,748,328,192,0.25668449197860965,0.5853658536585366,0.11419847328244274,5.125864092865528
2004,1999,2003,5,part_damage,component_phase_size_rate,0.1,6550,748,655,338,0.45187165775401067,0.516030534351145,0.11419847328244274,4.518716577540107
2004,1999,2003,5,part_damage,component_phase_size_rate,0.2,6550,748,1310,477,0.6377005347593583,0.36412213740458016,0.11419847328244274,3.1885026737967914
2004,1999,2003,5,part_damage,component_phase_size_mass_rate,0.01,6550,748,66,54,0.07219251336898395,0.8181818181818182,0.11419847328244274,7.16456003889159
2004,1999,2003,5,part_damage,component_phase_size_mass_rate,0.05,6550,748,328,194,0.25935828877005346,0.5914634146341463,0.11419847328244274,5.179258510499543
2004,1999,2003,5,part_damage,component_phase_size_mass_rate,0.1,6550,748,655,362,0.4839572192513369,0.5526717557251909,0.11419847328244274,4.839572192513369
2004,1999,2003,5,part_damage,component_phase_size_mass_rate,0.2,6550,748,1310,484,0.6470588235294118,0.36946564885496186,0.11419847328244274,3.2352941176470593
2004,1999,2003,5,part_damage,component_phase_size_mass_frequency,0.01,6550,748,66,15,0.020053475935828877,0.22727272727272727,0.11419847328244274,1.9901555663587749
2004,1999,2003,5,part_damage,component_phase_size_mass_frequency,0.05,6550,748,328,52,0.06951871657754011,0.15853658536585366,0.11419847328244274,1.3882548584844139
2004,1999,2003,5,part_damage,component_phase_size_mass_frequency,0.1,6550,748,655,70,0.09358288770053476,0.10687022900763359,0.11419847328244274,0.9358288770053476
2004,1999,2003,5,part_damage,component_phase_size_mass_frequency,0.2,6550,748,1310,78,0.10427807486631016,0.059541984732824425,0.11419847328244274,0.5213903743315508
2004,1999,2003,5,event_hard,phase_size_rate,0.01,6550,1400,66,59,0.04214285714285714,0.8939393939393939,0.21374045801526717,4.182359307359308
2004,1999,2003,5,event_hard,phase_size_rate,0.05,6550,1400,328,222,0.15857142857142856,0.676829268292683,0.21374045801526717,3.1665940766550524
2004,1999,2003,5,event_hard,phase_size_rate,0.1,6550,1400,655,431,0.3078571428571429,0.6580152671755726,0.21374045801526717,3.0785714285714287
2004,1999,2003,5,event_hard,phase_size_rate,0.2,6550,1400,1310,629,0.4492857142857143,0.4801526717557252,0.21374045801526717,2.2464285714285714
2004,1999,2003,5,event_hard,species_phase_size_rate,0.01,6550,1400,66,65,0.04642857142857143,0.9848484848484849,0.21374045801526717,4.607683982683983
2004,1999,2003,5,event_hard,species_phase_size_rate,0.05,6550,1400,328,261,0.18642857142857142,0.7957317073170732,0.21374045801526717,3.7228876306620213
2004,1999,2003,5,event_hard,species_phase_size_rate,0.1,6550,1400,655,423,0.30214285714285716,0.6458015267175573,0.21374045801526717,3.021428571428572
2004,1999,2003,5,event_hard,species_phase_size_rate,0.2,6550,1400,1310,673,0.4807142857142857,0.5137404580152671,0.21374045801526717,2.4035714285714285
2004,1999,2003,5,event_hard,component_only_rate,0.01,6550,1400,66,54,0.03857142857142857,0.8181818181818182,0.21374045801526717,3.827922077922078
2004,1999,2003,5,event_hard,component_only_rate,0.05,6550,1400,328,166,0.11857142857142858,0.5060975609756098,0.21374045801526717,2.3678135888501743
2004,1999,2003,5,event_hard,component_only_rate,0.1,6550,1400,655,318,0.22714285714285715,0.4854961832061069,0.21374045801526717,2.2714285714285714
2004,1999,2003,5,event_hard,component_only_rate,0.2,6550,1400,1310,576,0.4114285714285714,0.4396946564885496,0.21374045801526717,2.057142857142857
2004,1999,2003,5,event_hard,component_phase_size_rate,0.01,6550,1400,66,63,0.045,0.9545454545454546,0.21374045801526717,4.465909090909091
2004,1999,2003,5,event_hard,component_phase_size_rate,0.05,6550,1400,328,257,0.18357142857142858,0.7835365853658537,0.21374045801526717,3.6658318815331015
2004,1999,2003,5,event_hard,component_phase_size_rate,0.1,6550,1400,655,449,0.32071428571428573,0.6854961832061068,0.21374045801526717,3.207142857142857
2004,1999,2003,5,event_hard,component_phase_size_rate,0.2,6550,1400,1310,762,0.5442857142857143,0.5816793893129771,0.21374045801526717,2.7214285714285715
2004,1999,2003,5,event_hard,component_phase_size_mass_rate,0.01,6550,1400,66,60,0.04285714285714286,0.9090909090909091,0.21374045801526717,4.253246753246753
2004,1999,2003,5,event_hard,component_phase_size_mass_rate,0.05,6550,1400,328,267,0.19071428571428573,0.8140243902439024,0.21374045801526717,3.8084712543554007
2004,1999,2003,5,event_hard,component_phase_size_mass_rate,0.1,6550,1400,655,492,0.3514285714285714,0.751145038167939,0.21374045801526717,3.5142857142857147
2004,1999,2003,5,event_hard,component_phase_size_mass_rate,0.2,6550,1400,1310,786,0.5614285714285714,0.6,0.21374045801526717,2.807142857142857
2004,1999,2003,5,event_hard,component_phase_size_mass_frequency,0.01,6550,1400,66,16,0.011428571428571429,0.24242424242424243,0.21374045801526717,1.1341991341991342
2004,1999,2003,5,event_hard,component_phase_size_mass_frequency,0.05,6550,1400,328,61,0.04357142857142857,0.18597560975609756,0.21374045801526717,0.8701001742160279
2004,1999,2003,5,event_hard,component_phase_size_mass_frequency,0.1,6550,1400,655,91,0.065,0.13893129770992366,0.21374045801526717,0.65
2004,1999,2003,5,event_hard,component_phase_size_mass_frequency,0.2,6550,1400,1310,125,0.08928571428571429,0.09541984732824428,0.21374045801526717,0.44642857142857145
2005,2000,2004,5,part_damage,phase_size_rate,0.01,6927,726,70,43,0.05922865013774105,0.6142857142857143,0.10480727587700303,5.861097992916175
2005,2000,2004,5,part_damage,phase_size_rate,0.05,6927,726,347,175,0.24104683195592286,0.5043227665706052,0.10480727587700303,4.811906066163336
2005,2000,2004,5,part_damage,phase_size_rate,0.1,6927,726,693,320,0.44077134986225897,0.46176046176046176,0.10480727587700303,4.405805397540934
2005,2000,2004,5,part_damage,phase_size_rate,0.2,6927,726,1386,392,0.5399449035812672,0.2828282828282828,0.10480727587700303,2.6985558059938226
2005,2000,2004,5,part_damage,species_phase_size_rate,0.01,6927,726,70,65,0.08953168044077135,0.9285714285714286,0.10480727587700303,8.859799291617474
2005,2000,2004,5,part_damage,species_phase_size_rate,0.05,6927,726,347,193,0.26584022038567495,0.5561959654178674,0.10480727587700303,5.306844975825851
2005,2000,2004,5,part_damage,species_phase_size_rate,0.1,6927,726,693,299,0.4118457300275482,0.4314574314574315,0.10480727587700303,4.116674418327311
2005,2000,2004,5,part_damage,species_phase_size_rate,0.2,6927,726,1386,428,0.5895316804407713,0.3088023088023088,0.10480727587700303,2.9463823596055
2005,2000,2004,5,part_damage,component_only_rate,0.01,6927,726,70,44,0.06060606060606061,0.6285714285714286,0.10480727587700303,5.997402597402598
2005,2000,2004,5,part_damage,component_only_rate,0.05,6927,726,347,126,0.17355371900826447,0.3631123919308357,0.10480727587700303,3.464572367637602
2005,2000,2004,5,part_damage,component_only_rate,0.1,6927,726,693,206,0.2837465564738292,0.2972582972582973,0.10480727587700303,2.836237224666977
2005,2000,2004,5,part_damage,component_only_rate,0.2,6927,726,1386,349,0.4807162534435262,0.2518037518037518,0.10480727587700303,2.402540755846541
2005,2000,2004,5,part_damage,component_phase_size_rate,0.01,6927,726,70,51,0.07024793388429752,0.7285714285714285,0.10480727587700303,6.951534828807556
2005,2000,2004,5,part_damage,component_phase_size_rate,0.05,6927,726,347,221,0.3044077134986226,0.6368876080691642,0.10480727587700303,6.076749946411985
2005,2000,2004,5,part_damage,component_phase_size_rate,0.1,6927,726,693,359,0.49449035812672176,0.5180375180375181,0.10480727587700303,4.942762930366237
2005,2000,2004,5,part_damage,component_phase_size_rate,0.2,6927,726,1386,506,0.696969696969697,0.36507936507936506,0.10480727587700303,3.483339892430801
2005,2000,2004,5,part_damage,component_phase_size_mass_rate,0.01,6927,726,70,55,0.07575757575757576,0.7857142857142857,0.10480727587700303,7.496753246753246
2005,2000,2004,5,part_damage,component_phase_size_mass_rate,0.05,6927,726,347,214,0.29476584022038566,0.6167146974063401,0.10480727587700303,5.884273703765452
2005,2000,2004,5,part_damage,component_phase_size_mass_rate,0.1,6927,726,693,371,0.5110192837465565,0.5353535353535354,0.10480727587700303,5.107980632774021
2005,2000,2004,5,part_damage,component_phase_size_mass_rate,0.2,6927,726,1386,504,0.6942148760330579,0.36363636363636365,0.10480727587700303,3.469571750563486
2005,2000,2004,5,part_damage,component_phase_size_mass_frequency,0.01,6927,726,70,15,0.02066115702479339,0.21428571428571427,0.10480727587700303,2.04456906729634
2005,2000,2004,5,part_damage,component_phase_size_mass_frequency,0.05,6927,726,347,31,0.04269972451790634,0.0893371757925072,0.10480727587700303,0.8523947888632195
2005,2000,2004,5,part_damage,component_phase_size_mass_frequency,0.1,6927,726,693,43,0.05922865013774105,0.06204906204906205,0.10480727587700303,0.592030100294563
2005,2000,2004,5,part_damage,component_phase_size_mass_frequency,0.2,6927,726,1386,68,0.09366391184573003,0.049062049062049064,0.10480727587700303,0.46811682348872435
2005,2000,2004,5,event_hard,phase_size_rate,0.01,6927,1354,70,61,0.045051698670605614,0.8714285714285714,0.19546701313700016,4.458187381304072
2005,2000,2004,5,event_hard,phase_size_rate,0.05,6927,1354,347,243,0.17946824224519942,0.7002881844380403,0.19546701313700016,3.58264125081411
2005,2000,2004,5,event_hard,phase_size_rate,0.1,6927,1354,693,435,0.3212703101920236,0.6277056277056277,0.19546701313700016,3.211312321356634
2005,2000,2004,5,event_hard,phase_size_rate,0.2,6927,1354,1386,597,0.44091580502215655,0.43073593073593075,0.19546701313700016,2.2036246618964492
2005,2000,2004,5,event_hard,species_phase_size_rate,0.01,6927,1354,70,70,0.051698670605613,1.0,0.19546701313700016,5.1159527326440175
2005,2000,2004,5,event_hard,species_phase_size_rate,0.05,6927,1354,347,241,0.1779911373707533,0.6945244956772334,0.19546701313700016,3.5531544915481503
2005,2000,2004,5,event_hard,species_phase_size_rate,0.1,6927,1354,693,416,0.3072378138847858,0.6002886002886003,0.19546701313700016,3.071048105021517
2005,2000,2004,5,event_hard,species_phase_size_rate,0.2,6927,1354,1386,685,0.5059084194977843,0.49422799422799424,0.19546701313700016,2.528447057619879
2005,2000,2004,5,event_hard,component_only_rate,0.01,6927,1354,70,48,0.03545051698670606,0.6857142857142857,0.19546701313700016,3.5080818738130404
2005,2000,2004,5,event_hard,component_only_rate,0.05,6927,1354,347,188,0.13884785819793205,0.5417867435158501,0.19546701313700016,2.7717553710002165
2005,2000,2004,5,event_hard,component_only_rate,0.1,6927,1354,693,322,0.2378138847858198,0.46464646464646464,0.19546701313700016,2.3771093505214624
2005,2000,2004,5,event_hard,component_only_rate,0.2,6927,1354,1386,565,0.4172821270310192,0.40764790764790765,0.19546701313700016,2.0855074270879292
2005,2000,2004,5,event_hard,component_phase_size_rate,0.01,6927,1354,70,63,0.0465288035450517,0.9,0.19546701313700016,4.6043574593796155
2005,2000,2004,5,event_hard,component_phase_size_rate,0.05,6927,1354,347,269,0.1986706056129985,0.7752161383285303,0.19546701313700016,3.9659691212715873
2005,2000,2004,5,event_hard,component_phase_size_rate,0.1,6927,1354,693,463,0.3419497784342688,0.6681096681096681,0.19546701313700016,3.418017482271544
2005,2000,2004,5,event_hard,component_phase_size_rate,0.2,6927,1354,1386,740,0.5465288035450517,0.5339105339105339,0.19546701313700016,2.7314610549470224
