test_year,event_id,component,phase_bucket,size,aircraft_mass_class,part_damage,event_hard,cost,aos
2022,1292936.0,engine,arrival,LARGE,4,1,1,0.0,18.0
2022,1347091.0,engine,arrival,LARGE,4,0,1,565985.0,168.0
2022,1347432.0,engine,arrival,LARGE,4,1,1,0.0,0.0
2022,1351737.0,engine,arrival,LARGE,4,1,1,0.0,0.0
2022,1351959.0,engine,arrival,LARGE,4,0,1,0.0,0.0
2022,1354030.0,engine,arrival,LARGE,4,1,1,0.0,0.0
2022,1366693.0,engine,arrival,LARGE,4,1,1,0.0,15.1
2022,1369772.0,engine,arrival,LARGE,4,1,1,0.0,0.0
2022,1371592.0,engine,arrival,LARGE,4,0,1,0.0,0.0
2022,1409337.0,engine,arrival,LARGE,4,1,1,3022250.0,0.0
2022,1367262.0,nose,enroute,MEDIUM,1,0,1,0.0,0.0
2022,1483399.0,nose,enroute,MEDIUM,1,1,1,0.0,0.0
2022,1576358.0,tail,arrival,MEDIUM,2,1,1,14287.0,12.0
2022,1260472.0,tail,enroute,LARGE,1,1,1,0.0,0.0
2022,1365429.0,other,enroute,LARGE,1,0,1,0.0,48.0
2022,1242729.0,engine,arrival,LARGE,3,1,1,184632.0,10.0
2022,1253870.0,engine,arrival,LARGE,3,0,1,60445.0,150.0
2022,1354049.0,engine,arrival,LARGE,3,1,1,0.0,0.0
2022,1436906.0,engine,arrival,LARGE,3,0,1,0.0,0.0
2022,1212191.0,windshield,departure,LARGE,1,0,1,0.0,0.0
2022,1258057.0,windshield,departure,LARGE,1,0,1,32970.0,4320.0
2022,1310515.0,tail,arrival,LARGE,2,1,1,0.0,0.0
2022,1350270.0,windshield,departure,LARGE,1,0,1,43960.0,0.0
2022,1369820.0,other,unknown,MEDIUM,4,1,1,0.0,0.0
2022,1254384.0,propeller,arrival,LARGE,2,1,1,0.0,0.0
2022,1481527.0,propeller,arrival,LARGE,2,1,1,0.0,0.0
2022,1367273.0,tail,arrival,LARGE,4,1,1,0.0,0.0
2022,1368186.0,tail,arrival,LARGE,4,1,1,0.0,0.0
2022,1370207.0,tail,arrival,LARGE,4,0,1,439600.0,336.0
2022,1424996.0,nose,arrival,LARGE,2,1,1,0.0,0.0
2022,1217719.0,wing_rotor,unknown,LARGE,4,1,1,181528.0,72.0
2022,1242597.0,wing_rotor,unknown,LARGE,4,0,1,1761.0,2.5
2022,1347630.0,wing_rotor,unknown,LARGE,4,1,1,0.0,56.3
2022,1351610.0,windshield,arrival,LARGE,2,0,1,0.0,0.0
2022,1405916.0,windshield,arrival,LARGE,2,0,1,0.0,0.0
2022,1691547.0,windshield,arrival,LARGE,2,0,1,0.0,0.0
2022,1240940.0,radome,arrival,LARGE,3,1,1,0.0,0.0
2022,1260895.0,radome,arrival,LARGE,3,1,1,43960.0,240.0
2022,1312480.0,radome,arrival,LARGE,3,1,1,0.0,0.0
2022,1347893.0,radome,arrival,LARGE,3,1,1,0.0,48.0
2022,1212186.0,engine,departure,UNKNOWN,4,1,1,0.0,0.0
2022,1279206.0,engine,departure,UNKNOWN,4,0,1,0.0,0.0
2022,1313505.0,engine,departure,UNKNOWN,4,1,1,0.0,0.0
2022,1340110.0,engine,departure,UNKNOWN,4,0,1,0.0,0.75
2022,1366942.0,engine,departure,UNKNOWN,4,0,1,0.0,0.0
2022,1370943.0,engine,departure,UNKNOWN,4,1,1,0.0,0.0
2022,1411155.0,engine,departure,UNKNOWN,4,0,1,0.0,0.0
2022,1229434.0,radome,departure,LARGE,4,1,1,5495.0,0.0
2022,1342800.0,radome,departure,LARGE,4,1,1,0.0,0.0
2022,1343145.0,radome,departure,LARGE,4,0,1,0.0,2.0
2022,1406041.0,radome,departure,LARGE,4,1,1,0.0,0.0
2022,1325563.0,fuselage,arrival,LARGE,2,1,1,0.0,72.0
2022,1373856.0,fuselage,arrival,LARGE,2,0,1,0.0,0.0
2022,1437654.0,fuselage,arrival,LARGE,2,1,1,0.0,0.0
2022,1170646.0,wing_rotor,departure,MEDIUM,3,1,1,219800.0,3000.0
2022,1279632.0,wing_rotor,departure,MEDIUM,3,1,1,0.0,0.0
2022,1280104.0,wing_rotor,departure,MEDIUM,3,1,1,0.0,0.0
2022,1312088.0,wing_rotor,departure,MEDIUM,3,1,1,145068.0,72.0
2022,1260685.0,lights,unknown,SMALL,4,1,1,0.0,0.0
2022,1309777.0,lights,unknown,SMALL,4,1,1,0.0,0.0
2022,1341786.0,lights,unknown,SMALL,4,1,1,30066.0,0.0
2022,1342920.0,lights,unknown,SMALL,4,1,1,0.0,0.0
2022,1345436.0,lights,unknown,SMALL,4,1,1,0.0,0.0
2022,1352325.0,lights,unknown,SMALL,4,1,1,0.0,0.0
2022,1373265.0,lights,unknown,SMALL,4,0,1,4121.0,1.0
2022,1811748.0,lights,unknown,SMALL,4,1,1,0.0,0.0
2022,1258617.0,engine,departure,MEDIUM,3,1,1,0.0,0.0
2022,1326130.0,engine,departure,MEDIUM,3,1,1,0.0,0.0
2022,1351454.0,engine,departure,MEDIUM,3,0,1,0.0,12.0
2022,1405918.0,engine,departure,MEDIUM,3,1,1,0.0,0.0
2022,1350089.0,lights,departure,LARGE,4,1,1,0.0,0.0
2022,1351756.0,lights,departure,SMALL,4,1,1,0.0,0.0
2022,1373874.0,lights,departure,SMALL,4,1,1,0.0,1.5
2022,1344329.0,wing_rotor,arrival,UNKNOWN,2,0,1,0.0,2.0
2022,1348663.0,wing_rotor,arrival,UNKNOWN,2,1,1,38465.0,380.0
2022,1545890.0,wing_rotor,arrival,UNKNOWN,2,1,1,0.0,0.0
2022,1258057.0,nose,departure,LARGE,1,1,1,32970.0,4320.0
2022,1350270.0,nose,departure,LARGE,1,0,1,43960.0,0.0
2022,1258057.0,engine,departure,LARGE,1,0,1,32970.0,4320.0
2022,1341333.0,engine,departure,LARGE,1,0,1,165.0,1.0
2022,1170848.0,propeller,arrival,LARGE,1,0,1,99.0,2.0
2022,1369660.0,propeller,arrival,LARGE,1,0,1,2198.0,24.0
2022,1374593.0,propeller,arrival,LARGE,1,0,1,0.0,0.0
2022,1405745.0,propeller,arrival,LARGE,1,0,1,0.0,0.0
2022,1409534.0,propeller,arrival,LARGE,1,1,1,0.0,0.0
2022,1502696.0,propeller,arrival,LARGE,1,0,1,0.0,0.0
2022,1549789.0,propeller,arrival,LARGE,1,1,1,0.0,0.0
2022,1241621.0,wing_rotor,arrival,MEDIUM,2,1,1,0.0,0.0
2022,1345212.0,wing_rotor,arrival,MEDIUM,2,0,1,0.0,1.5
2022,1373180.0,wing_rotor,arrival,MEDIUM,2,1,1,0.0,0.0
2022,1242297.0,landing_gear,departure,LARGE,1,0,1,0.0,0.0
2022,1308558.0,landing_gear,departure,LARGE,1,0,1,0.0,0.0
2022,1350270.0,landing_gear,departure,LARGE,1,1,1,43960.0,0.0
2022,1364367.0,landing_gear,departure,LARGE,1,1,1,0.0,2.0
2022,1370379.0,landing_gear,departure,LARGE,1,1,1,0.0,0.0
2022,1462803.0,landing_gear,departure,LARGE,1,1,1,0.0,0.0
2022,1253870.0,fuselage,arrival,LARGE,3,1,1,60445.0,150.0
2022,1350181.0,fuselage,arrival,LARGE,3,1,1,0.0,0.0
2022,1352824.0,fuselage,arrival,LARGE,3,0,1,0.0,2.0
2022,1370462.0,lights,arrival,UNKNOWN,1,1,1,0.0,0.0
2022,1276528.0,wing_rotor,unknown,MEDIUM,4,1,1,0.0,0.0
2022,1277294.0,wing_rotor,unknown,MEDIUM,4,1,1,0.0,0.0
2022,1326014.0,wing_rotor,unknown,MEDIUM,4,0,1,0.0,0.0
2022,1343023.0,wing_rotor,unknown,MEDIUM,4,1,1,0.0,0.0
2022,1406406.0,wing_rotor,unknown,MEDIUM,4,1,1,71435.0,48.0
2022,1405745.0,windshield,arrival,LARGE,1,1,1,0.0,0.0
2022,1481540.0,windshield,arrival,LARGE,1,1,1,0.0,0.0
2022,1549789.0,windshield,arrival,LARGE,1,1,1,0.0,0.0
2022,1254148.0,fuselage,departure,LARGE,2,0,1,0.0,2.0
2022,1372702.0,fuselage,departure,LARGE,2,0,1,0.0,0.0
2022,1373905.0,nose,departure,LARGE,2,1,1,0.0,0.0
2022,1201381.0,windshield,enroute,MEDIUM,2,1,1,0.0,0.0
2022,1253683.0,windshield,enroute,MEDIUM,2,0,1,0.0,2.5
2022,1256538.0,windshield,enroute,MEDIUM,2,1,1,0.0,0.0
2022,1276966.0,windshield,enroute,MEDIUM,2,0,1,0.0,3.0
2022,1345541.0,windshield,enroute,MEDIUM,2,1,1,0.0,0.0
2022,1369521.0,windshield,enroute,MEDIUM,2,0,1,0.0,3.0
2022,1370450.0,windshield,enroute,MEDIUM,2,1,1,0.0,0.0
2022,1373200.0,windshield,enroute,MEDIUM,2,0,1,0.0,2.0
2022,1406459.0,windshield,enroute,MEDIUM,2,1,1,0.0,0.0
2022,1692338.0,windshield,enroute,MEDIUM,2,1,1,0.0,0.0
2022,1339602.0,fuselage,enroute,LARGE,2,1,1,0.0,240.0
2022,1241680.0,windshield,enroute,UNKNOWN,1,1,1,2748.0,144.0
2022,1339782.0,windshield,enroute,UNKNOWN,1,0,1,0.0,0.0
2022,1406480.0,windshield,enroute,UNKNOWN,1,0,1,0.0,0.5
2022,1443688.0,windshield,enroute,UNKNOWN,1,1,1,0.0,0.0
2022,1385444.0,tail,arrival,MEDIUM,1,0,1,0.0,0.0
2022,1368872.0,radome,arrival,MEDIUM,3,1,1,27475.0,48.0
2022,1373193.0,radome,arrival,MEDIUM,3,1,1,0.0,0.0
2022,1662292.0,radome,arrival,MEDIUM,3,1,1,71435.0,24.0
2022,1276932.0,wing_rotor,departure,MEDIUM,4,1,1,0.0,0.0
2022,1306462.0,wing_rotor,departure,MEDIUM,4,0,1,0.0,72.0
2022,1308240.0,wing_rotor,departure,MEDIUM,4,0,1,0.0,0.0
2022,1326860.0,wing_rotor,departure,MEDIUM,4,0,1,0.0,0.0
2022,1473169.0,wing_rotor,departure,MEDIUM,4,0,1,0.0,0.0
2022,1506936.0,wing_rotor,departure,MEDIUM,4,0,1,0.0,1.0
2022,1170652.0,fuselage,departure,LARGE,4,0,1,1100.0,24.0
2022,1240882.0,fuselage,departure,LARGE,4,1,1,0.0,21.0
2022,1345637.0,fuselage,departure,LARGE,4,0,1,0.0,0.0
2022,1347779.0,fuselage,departure,LARGE,4,1,1,0.0,0.0
2022,1364999.0,fuselage,departure,LARGE,4,1,1,0.0,0.0
2022,1365114.0,fuselage,departure,LARGE,4,1,1,0.0,0.0
2022,1406041.0,fuselage,departure,LARGE,4,0,1,0.0,0.0
2022,1805296.0,fuselage,departure,LARGE,4,1,1,0.0,0.0
2022,1217636.0,tail,enroute,MEDIUM,2,0,1,0.0,0.0
2022,1370450.0,tail,enroute,MEDIUM,2,0,1,0.0,0.0
2022,1370984.0,tail,arrival,LARGE,3,1,1,857220.0,2190.0
2022,1485216.0,tail,enroute,MEDIUM,2,1,1,60445.0,40.0
2022,1243066.0,nose,departure,LARGE,4,0,1,0.0,0.0
2022,1257418.0,nose,departure,LARGE,4,1,1,0.0,0.0
2022,1512134.0,nose,departure,LARGE,4,1,1,0.0,4.0
2022,1259206.0,wing_rotor,enroute,LARGE,3,1,1,219800.0,41.3
2022,1374184.0,radome,departure,LARGE,2,1,1,0.0,0.0
2022,1384981.0,lights,departure,MEDIUM,4,1,1,0.0,0.0
2022,1406459.0,radome,enroute,MEDIUM,2,0,1,0.0,0.0
2022,1410630.0,lights,departure,MEDIUM,4,1,1,0.0,0.0
2022,1443356.0,radome,enroute,UNKNOWN,2,0,1,0.0,0.0
2022,1473169.0,lights,departure,MEDIUM,4,1,1,0.0,0.0
2022,1609049.0,nose,enroute,LARGE,2,0,1,0.0,0.0
2022,1368400.0,tail,arrival,MEDIUM,4,1,1,0.0,0.0
2022,1473160.0,tail,arrival,MEDIUM,4,0,1,0.0,0.5
2022,1337439.0,lights,arrival,SMALL,3,1,1,0.0,1.0
2022,1340306.0,tail,enroute,MEDIUM,1,1,1,0.0,24.0
2022,1228166.0,wing_rotor,arrival,MEDIUM,3,1,1,0.0,0.0
2022,1240496.0,wing_rotor,arrival,MEDIUM,3,1,1,0.0,0.0
2022,1241731.0,wing_rotor,arrival,MEDIUM,3,0,1,0.0,0.0
2022,1276952.0,wing_rotor,arrival,MEDIUM,3,0,1,0.0,0.5
2022,1347030.0,wing_rotor,arrival,MEDIUM,3,1,1,0.0,0.0
2022,1352076.0,wing_rotor,arrival,MEDIUM,3,1,1,29673.0,120.0
2022,1367133.0,wing_rotor,arrival,MEDIUM,3,0,1,0.0,0.0
2022,1368872.0,wing_rotor,arrival,MEDIUM,3,0,1,27475.0,48.0
2022,1369286.0,wing_rotor,arrival,MEDIUM,3,1,1,0.0,0.0
2022,1373193.0,wing_rotor,arrival,MEDIUM,3,1,1,0.0,0.0
2022,1373412.0,wing_rotor,arrival,MEDIUM,3,1,1,0.0,0.0
2022,1343100.0,wing_rotor,departure,UNKNOWN,2,0,1,0.0,0.0
2022,1352398.0,wing_rotor,departure,UNKNOWN,2,1,1,90118.0,0.0
2022,1373508.0,wing_rotor,departure,UNKNOWN,2,1,1,0.0,0.0
2023,1436678.0,wing_rotor,enroute,LARGE,1,1,1,1584.0,0.0
2023,1477183.0,wing_rotor,enroute,LARGE,1,1,1,0.0,0.0
2023,1487239.0,wing_rotor,enroute,LARGE,1,1,1,8976.0,1464.0
2023,1504024.0,wing_rotor,enroute,LARGE,1,1,1,0.0,0.0
2023,1504039.0,wing_rotor,enroute,LARGE,1,1,1,0.0,0.0
2023,1578297.0,wing_rotor,enroute,LARGE,1,1,1,0.0,0.0
2023,1372897.0,wing_rotor,arrival,LARGE,1,1,1,1478.0,48.0
2023,1406670.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2023,1407703.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2023,1408117.0,wing_rotor,arrival,LARGE,1,1,1,0.0,2226.6
2023,1409414.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2023,1446595.0,wing_rotor,arrival,LARGE,1,1,1,17952.0,0.0
2023,1449660.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2023,1469374.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2023,1474110.0,wing_rotor,arrival,LARGE,1,1,1,211.0,0.0
2023,1483468.0,wing_rotor,arrival,LARGE,1,0,1,0.0,0.15
2023,1487153.0,wing_rotor,arrival,LARGE,1,1,1,17952.0,240.0
2023,1487160.0,wing_rotor,arrival,LARGE,1,0,1,0.0,0.0
2023,1487507.0,wing_rotor,arrival,LARGE,1,1,1,15840.0,0.0
2023,1502508.0,wing_rotor,arrival,LARGE,1,1,1,23232.0,800.0
2023,1510121.0,wing_rotor,arrival,LARGE,1,0,1,0.0,0.0
2023,1538679.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2023,1549807.0,wing_rotor,arrival,LARGE,1,0,1,264.0,1.0
2023,1665390.0,wing_rotor,arrival,LARGE,1,1,1,0.0,0.0
2023,1407556.0,wing_rotor,departure,LARGE,1,0,1,0.0,0.0
2023,1432012.0,wing_rotor,departure,LARGE,1,1,1,31152.0,200.0
2023,1435696.0,wing_rotor,departure,LARGE,1,0,1,0.0,0.0
2023,1436673.0,wing_rotor,departure,LARGE,1,1,1,25344.0,56.0
2023,1451615.0,wing_rotor,departure,LARGE,1,1,1,0.0,0.0
2023,1486669.0,wing_rotor,departure,LARGE,1,1,1,63360.0,0.0
2023,1502729.0,wing_rotor,departure,LARGE,1,1,1,0.0,0.0
2023,1517712.0,wing_rotor,departure,LARGE,1,1,1,0.0,0.0
2023,1542976.0,wing_rotor,departure,LARGE,1,0,1,0.0,0.8
2023,1431059.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1431818.0,engine,departure,LARGE,4,0,1,0.0,0.0
2023,1432147.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1433015.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1433639.0,engine,departure,LARGE,4,0,1,0.0,0.0
2023,1433640.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1435388.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1437650.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1472527.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1472845.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1475731.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1482972.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1483788.0,engine,departure,LARGE,4,1,1,533280.0,48.0
2023,1484507.0,engine,departure,LARGE,4,1,1,0.0,68.0
2023,1484607.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1484609.0,engine,departure,LARGE,4,0,1,0.0,0.0
2023,1486446.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1487223.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1488998.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1504050.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1504719.0,engine,departure,LARGE,4,1,1,0.0,80.1
2023,1511111.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1542974.0,engine,departure,LARGE,4,0,1,0.0,0.0
2023,1625318.0,engine,departure,LARGE,4,1,1,15312000.0,0.0
2023,1664257.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1686820.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1686949.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1716617.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1809872.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1826808.0,engine,departure,LARGE,4,1,1,0.0,0.0
2023,1409180.0,wing_rotor,arrival,LARGE,2,1,1,0.0,0.0
2023,1431777.0,wing_rotor,arrival,LARGE,2,1,1,0.0,0.0
2023,1435813.0,wing_rotor,arrival,LARGE,2,1,1,21120.0,350.0
2023,1468249.0,wing_rotor,arrival,LARGE,2,1,1,0.0,0.0
2023,1476264.0,wing_rotor,arrival,LARGE,2,1,1,0.0,0.0
2023,1502461.0,wing_rotor,arrival,LARGE,2,1,1,0.0,0.0
2023,1504361.0,wing_rotor,arrival,LARGE,2,1,1,0.0,0.0
2023,1504002.0,windshield,enroute,LARGE,2,1,1,0.0,0.0
2023,1506719.0,windshield,enroute,LARGE,2,1,1,0.0,0.0
2023,1510167.0,windshield,enroute,LARGE,2,0,1,0.0,2.5
2023,1513581.0,windshield,enroute,LARGE,2,1,1,0.0,0.0
2023,1413361.0,wing_rotor,enroute,MEDIUM,1,0,1,0.0,168.0
2023,1431742.0,wing_rotor,enroute,MEDIUM,1,1,1,0.0,0.0
2023,1464513.0,wing_rotor,enroute,MEDIUM,1,0,1,0.0,0.0
2023,1481938.0,windshield,enroute,LARGE,1,0,1,0.0,0.0
2023,1510071.0,windshield,enroute,LARGE,1,1,1,0.0,0.0
2023,1454399.0,wing_rotor,departure,LARGE,2,1,1,0.0,0.0
2023,1464281.0,wing_rotor,departure,LARGE,2,1,1,0.0,0.0
2023,1469579.0,wing_rotor,departure,LARGE,2,0,1,0.0,0.0
2023,1475155.0,wing_rotor,departure,LARGE,2,0,1,0.0,2.0
2023,1482055.0,wing_rotor,departure,LARGE,2,1,1,5280.0,270.0
2023,1801986.0,wing_rotor,departure,LARGE,2,1,1,0.0,0.0
2023,1406893.0,wing_rotor,arrival,MEDIUM,1,1,1,0.0,0.0
2023,1408066.0,wing_rotor,arrival,MEDIUM,1,0,1,0.0,0.0
2023,1408828.0,wing_rotor,arrival,MEDIUM,1,1,1,0.0,0.0
2023,1425674.0,wing_rotor,arrival,MEDIUM,1,1,1,0.0,0.0
2023,1430721.0,wing_rotor,arrival,MEDIUM,1,1,1,0.0,0.0
2023,1434069.0,wing_rotor,arrival,MEDIUM,1,0,1,0.0,1.0
2023,1435988.0,wing_rotor,arrival,MEDIUM,1,1,1,0.0,96.0
2023,1439460.0,wing_rotor,arrival,MEDIUM,1,1,1,0.0,0.0
2023,1439667.0,wing_rotor,arrival,MEDIUM,1,0,1,0.0,0.0
2023,1445355.0,wing_rotor,arrival,MEDIUM,1,0,1,0.0,0.0
2023,1449469.0,wing_rotor,arrival,MEDIUM,1,1,1,295.0,5.0
2023,1460760.0,wing_rotor,arrival,MEDIUM,1,0,1,0.0,0.0
2023,1460995.0,wing_rotor,arrival,MEDIUM,1,0,1,0.0,0.0
2023,1464277.0,wing_rotor,arrival,MEDIUM,1,0,1,0.0,0.0
2023,1475434.0,wing_rotor,arrival,MEDIUM,1,1,1,3168.0,8.0
2023,1478626.0,wing_rotor,arrival,MEDIUM,1,0,1,0.0,0.0
2023,1486654.0,wing_rotor,arrival,MEDIUM,1,1,1,0.0,0.0
2023,1486965.0,wing_rotor,arrival,MEDIUM,1,1,1,7603.0,530.0
2023,1487306.0,wing_rotor,arrival,MEDIUM,1,1,1,0.0,0.0
2023,1489354.0,wing_rotor,arrival,MEDIUM,1,0,1,0.0,0.0
2023,1510479.0,wing_rotor,arrival,MEDIUM,1,0,1,4752.0,216.0
2023,1434538.0,wing_rotor,departure,MEDIUM,1,1,1,49104.0,264.0
2023,1435839.0,wing_rotor,departure,MEDIUM,1,0,1,0.0,0.0
2023,1441085.0,wing_rotor,departure,MEDIUM,1,1,1,50688.0,112.5
2023,1442259.0,wing_rotor,departure,MEDIUM,1,1,1,0.0,0.0
2023,1452131.0,wing_rotor,departure,MEDIUM,1,0,1,0.0,0.0
2023,1464765.0,wing_rotor,departure,MEDIUM,1,1,1,0.0,600.0
2023,1476551.0,wing_rotor,departure,MEDIUM,1,0,1,0.0,8.0
2023,1481929.0,wing_rotor,departure,MEDIUM,1,0,1,0.0,0.0
2023,1481941.0,wing_rotor,departure,MEDIUM,1,0,1,0.0,0.0
2023,1500905.0,wing_rotor,departure,MEDIUM,1,0,1,0.0,0.0
2023,1502549.0,wing_rotor,departure,MEDIUM,1,0,1,0.0,0.0
2023,1502753.0,wing_rotor,departure,MEDIUM,1,0,1,0.0,1.0
2023,1504365.0,wing_rotor,departure,MEDIUM,1,0,1,0.0,0.0
2023,1542975.0,wing_rotor,departure,MEDIUM,1,1,1,0.0,0.0
2023,1406936.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2023,1428265.0,engine,departure,MEDIUM,4,1,1,6446156.0,201.0
2023,1431793.0,engine,departure,MEDIUM,4,0,1,3691.0,7.5
2023,1433032.0,engine,departure,MEDIUM,4,0,1,60988.0,10.0
2023,1433086.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2023,1435948.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2023,1438851.0,engine,departure,MEDIUM,4,1,1,1056000.0,48.0
2023,1444621.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2023,1448013.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2023,1448659.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2023,1460900.0,engine,departure,MEDIUM,4,0,1,0.0,12.0
2023,1464847.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2023,1471150.0,engine,departure,MEDIUM,4,1,1,47520.0,12.0
2023,1474805.0,engine,departure,MEDIUM,4,0,1,0.0,48.0
2023,1475801.0,engine,departure,MEDIUM,4,1,1,52800.0,72.0
2023,1480975.0,engine,departure,MEDIUM,4,1,1,289344.0,14.0
2023,1483421.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2023,1487805.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2023,1489039.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2023,1489234.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2023,1501179.0,engine,departure,MEDIUM,4,0,1,0.0,1.0
2023,1502714.0,engine,departure,MEDIUM,4,0,1,0.0,36.0
2023,1502722.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2023,1505379.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2023,1510473.0,engine,departure,MEDIUM,4,0,1,0.0,10.0
2023,1511763.0,engine,departure,MEDIUM,4,1,1,0.0,36.0
2023,1512053.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2023,1512744.0,engine,departure,MEDIUM,4,0,1,0.0,0.0
2023,1512976.0,engine,departure,MEDIUM,4,0,1,0.0,21.2
2023,1543397.0,engine,departure,MEDIUM,4,1,1,0.0,0.0
2023,1474110.0,tail,arrival,LARGE,1,0,1,211.0,0.0
2023,1477140.0,tail,arrival,LARGE,1,1,1,0.0,0.0
2023,1487153.0,tail,arrival,LARGE,1,1,1,17952.0,240.0
2023,1487160.0,tail,arrival,LARGE,1,0,1,0.0,0.0
2023,1502058.0,tail,arrival,LARGE,1,1,1,528.0,0.0
2023,1665390.0,tail,arrival,LARGE,1,1,1,0.0,0.0
2023,1409205.0,wing_rotor,arrival,LARGE,3,1,1,0.0,0.0
2023,1430588.0,wing_rotor,arrival,LARGE,3,0,1,0.0,2.0
2023,1440158.0,wing_rotor,arrival,LARGE,3,1,1,0.0,0.0
2023,1472620.0,wing_rotor,arrival,LARGE,3,1,1,0.0,0.0
2023,1474200.0,wing_rotor,arrival,LARGE,3,1,1,0.0,0.0
2023,1500342.0,wing_rotor,arrival,LARGE,3,1,1,0.0,0.0
2023,1501014.0,wing_rotor,arrival,LARGE,3,1,1,0.0,48.0
2023,1510069.0,wing_rotor,arrival,LARGE,3,0,1,0.0,2.0
2023,1510122.0,wing_rotor,arrival,LARGE,3,0,1,0.0,11.0
2023,1510125.0,wing_rotor,arrival,LARGE,3,1,1,0.0,0.0
2023,1538682.0,wing_rotor,arrival,LARGE,3,1,1,0.0,0.0
2023,1439967.0,other,arrival,LARGE,1,1,1,0.0,0.0
2023,1500533.0,other,arrival,LARGE,1,1,1,0.0,0.0
2023,1407081.0,nose,arrival,LARGE,3,1,1,0.0,0.0
2023,1440149.0,nose,arrival,LARGE,3,1,1,1056000.0,0.0
2023,1443493.0,nose,arrival,LARGE,3,1,1,0.0,0.0
2023,1460759.0,nose,arrival,LARGE,3,1,1,1071840.0,50.0
2023,1412123.0,wing_rotor,departure,LARGE,4,1,1,0.0,0.0
2023,1432716.0,wing_rotor,departure,LARGE,4,1,1,0.0,0.0
2023,1435388.0,wing_rotor,departure,LARGE,4,0,1,0.0,0.0
2023,1472845.0,wing_rotor,departure,LARGE,4,1,1,0.0,0.0
2023,1484607.0,wing_rotor,departure,LARGE,4,0,1,0.0,0.0
2023,1504057.0,wing_rotor,departure,LARGE,4,1,1,0.0,0.0
2023,1510030.0,wing_rotor,departure,LARGE,4,1,1,21120.0,24.0
2023,1716617.0,wing_rotor,departure,LARGE,4,1,1,0.0,0.0
2023,1486975.0,radome,departure,LARGE,3,0,1,0.0,0.0
2023,1570118.0,other,departure,LARGE,1,0,1,0.0,0.0
2023,1486975.0,wing_rotor,departure,LARGE,3,1,1,0.0,0.0
2023,1503665.0,wing_rotor,departure,LARGE,3,1,1,0.0,0.0
2023,1504003.0,wing_rotor,departure,LARGE,3,1,1,739200.0,2000.0
2023,1512866.0,wing_rotor,departure,LARGE,3,1,1,58080.0,761.0
2023,1481895.0,nose,arrival,LARGE,1,1,1,0.0,0.0
2023,1501724.0,nose,arrival,LARGE,1,1,1,0.0,0.0
2023,1408117.0,landing_gear,arrival,LARGE,1,0,1,0.0,2226.6
2023,1453985.0,landing_gear,arrival,LARGE,1,1,1,528.0,0.0
2023,1458029.0,landing_gear,arrival,LARGE,1,0,1,211.0,12.0
2023,1476671.0,landing_gear,arrival,LARGE,1,1,1,0.0,0.0
2023,1483468.0,landing_gear,arrival,LARGE,1,0,1,0.0,0.15
2023,1487153.0,landing_gear,arrival,LARGE,1,1,1,17952.0,240.0
