test_year,score,budget_share,test_component_records,selected_component_records,target_records,captured_target_records,damage_capture_rate,selected_damage_rate,damage_lift,hard_records,captured_hard_records,hard_capture_rate,selected_hard_rate,hard_lift,total_event_cost,selected_event_cost,event_cost_capture_rate,total_event_aos,selected_event_aos,event_aos_capture_rate
2008,component_phase_size_mass_rate,0.05,6390,320,628,205,0.32643312101910826,0.640625,6.518461385350318,1341,246,0.18344519015659955,0.76875,3.6631711409395975,26687995.0,20347550.0,0.7624233292909415,43087.0,31711.0,0.7359760484600923
2008,component_phase_size_mass_rate,0.1,6390,639,628,334,0.5318471337579618,0.5226917057902973,5.318471337579618,1341,447,0.3333333333333333,0.6995305164319249,3.3333333333333335,26687995.0,22668974.0,0.8494071585370127,43087.0,36314.0,0.8428064149279365
2008,component_phase_size_mass_frequency,0.05,6390,320,628,3,0.004777070063694267,0.009375,0.0953921178343949,1341,20,0.014914243102162566,0.0625,0.2978187919463087,26687995.0,31422.0,0.001177383314108085,43087.0,23.0,0.0005338036994917261
2008,component_phase_size_mass_frequency,0.1,6390,639,628,12,0.01910828025477707,0.018779342723004695,0.1910828025477707,1341,37,0.027591349739000747,0.057902973395931145,0.2759134973900075,26687995.0,210712.0,0.007895385172246923,43087.0,140.0,0.0032492399099496366
2008,posterior_expected_burden,0.05,6390,320,628,195,0.3105095541401274,0.609375,6.200487659235669,1341,258,0.19239373601789708,0.80625,3.8418624161073827,26687995.0,19608204.0,0.7347200117506018,43087.0,31405.0,0.7288741383712024
2008,posterior_expected_burden,0.1,6390,639,628,337,0.5366242038216561,0.5273865414710485,5.36624203821656,1341,466,0.34750186428038776,0.729264475743349,3.4750186428038776,26687995.0,22854778.0,0.8563692401770908,43087.0,36775.0,0.8535056977742707
2008,posterior_damage_gated_burden,0.05,6390,320,628,206,0.32802547770700635,0.64375,6.5502587579617835,1341,264,0.19686800894854586,0.825,3.931208053691275,26687995.0,19882132.0,0.7449841024025972,43087.0,34080.0,0.7909578295077402
2008,posterior_damage_gated_burden,0.1,6390,639,628,340,0.5414012738853503,0.5320813771517997,5.414012738853503,1341,463,0.3452647278150634,0.7245696400625978,3.452647278150634,26687995.0,22893595.0,0.8578237143704501,43087.0,37986.0,0.881611622995335
2008,posterior_tail_burden,0.05,6390,320,628,198,0.31528662420382164,0.61875,6.295879777070064,1341,258,0.19239373601789708,0.80625,3.8418624161073827,26687995.0,19781425.0,0.7412106079905966,43087.0,31510.0,0.7313110683036647
2008,posterior_tail_burden,0.1,6390,639,628,338,0.5382165605095541,0.5289514866979655,5.382165605095541,1341,462,0.34451901565995524,0.7230046948356808,3.4451901565995526,26687995.0,22939101.0,0.8595288256011738,43087.0,38154.0,0.8855107108872746
2008,posterior_event_tail_burden,0.05,6390,320,628,190,0.30254777070063693,0.59375,6.041500796178344,1341,258,0.19239373601789708,0.80625,3.8418624161073827,26687995.0,19712641.0,0.7386332693782354,43087.0,33797.0,0.784389723118342
2008,posterior_event_tail_burden,0.1,6390,639,628,333,0.5302547770700637,0.5211267605633803,5.302547770700636,1341,472,0.35197613721103654,0.7386541471048513,3.5197613721103655,26687995.0,22857016.0,0.8564530981064707,43087.0,36683.0,0.8513704829763038
2008,risk_guarded_tail_burden,0.05,6390,320,628,198,0.31528662420382164,0.61875,6.295879777070064,1341,258,0.19239373601789708,0.80625,3.8418624161073827,26687995.0,19781425.0,0.7412106079905966,43087.0,31510.0,0.7313110683036647
2008,risk_guarded_tail_burden,0.1,6390,639,628,338,0.5382165605095541,0.5289514866979655,5.382165605095541,1341,462,0.34451901565995524,0.7230046948356808,3.4451901565995526,26687995.0,22939101.0,0.8595288256011738,43087.0,38154.0,0.8855107108872746
2009,hierarchical_component_transition,0.05,8623,432,745,265,0.35570469798657717,0.6134259259259259,7.1000963211533685,1782,351,0.19696969696969696,0.8125,3.9316428170594837,99341094.0,84630898.0,0.8519223474627731,41477.0,25933.0,0.6252380837572631
2009,hierarchical_component_transition,0.1,8623,863,745,402,0.5395973154362416,0.46581691772885286,5.391596351108588,1782,596,0.3344556677890011,0.6906141367323291,3.3418438277457203,99341094.0,89916124.0,0.9051251640131928,41477.0,35840.5,0.8641054078163801
2009,component_phase_size_mass_rate,0.05,8623,432,745,248,0.33288590604026846,0.5740740740740741,6.644618443947303,1782,337,0.18911335578002245,0.7800925925925926,3.7748251548405864,99341094.0,85486120.0,0.8605312923169539,41477.0,25505.0,0.6149191117968995
2009,component_phase_size_mass_rate,0.1,8623,863,745,393,0.5275167785234899,0.45538818076477405,5.27088897011362,1782,570,0.31986531986531985,0.660486674391657,3.196058694320571,99341094.0,91010794.0,0.916144470887345,41477.0,35215.0,0.8490247607107554
2009,component_phase_size_mass_frequency,0.05,8623,432,745,7,0.009395973154362415,0.016203703703703703,0.18754971414367388,1782,24,0.013468013468013467,0.05555555555555555,0.2688302780895373,99341094.0,12210.0,0.00012290986044506414,41477.0,34.0,0.0008197314174120596
2009,component_phase_size_mass_frequency,0.1,8623,863,745,9,0.012080536912751677,0.010428736964078795,0.1207073809949684,1782,48,0.026936026936026935,0.055619930475086905,0.2691417847848902,99341094.0,14991.0,0.00015090431760294486,41477.0,73.0,0.001760011572678834
2009,posterior_expected_burden,0.05,8623,432,745,268,0.3597315436241611,0.6203703703703703,7.1804747700720855,1782,370,0.20763187429854096,0.8564814814814815,4.144466787213701,99341094.0,84139783.0,0.8469786229654367,41477.0,26035.0,0.6276972780094993
2009,posterior_expected_burden,0.1,8623,863,745,399,0.5355704697986577,0.4623406720741599,5.3513605574435985,1782,617,0.3462401795735129,0.7149478563151797,3.45959335858911,99341094.0,89346402.0,0.8993901556993121,41477.0,31278.5,0.7541167393977385
2009,posterior_damage_gated_burden,0.05,8623,432,745,269,0.3610738255033557,0.6226851851851852,7.207267586378325,1782,363,0.2037037037037037,0.8402777777777778,4.0660579561042525,99341094.0,84140024.0,0.846981048950397,41477.0,25856.0,0.6233816331943005
2009,posterior_damage_gated_burden,0.1,8623,863,745,406,0.5449664429530201,0.4704519119351101,5.445244075995241,1782,610,0.34231200897867564,0.7068366164542295,3.420343514974647,99341094.0,90062479.0,0.9065984213944734,41477.0,35054.5,0.845155146225619
2009,posterior_tail_burden,0.05,8623,432,745,268,0.3597315436241611,0.6203703703703703,7.1804747700720855,1782,362,0.2031425364758698,0.8379629629629629,4.054856694517188,99341094.0,83870384.0,0.8442667643664162,41477.0,26032.0,0.6276249487667864
2009,posterior_tail_burden,0.1,8623,863,745,406,0.5449664429530201,0.4704519119351101,5.445244075995241,1782,611,0.34287317620650953,0.7079953650057937,3.4259506354909983,99341094.0,90024328.0,0.9062143809288027,41477.0,35054.5,0.845155146225619
2009,posterior_event_tail_burden,0.05,8623,432,745,262,0.3516778523489933,0.6064814814814815,7.019717872234652,1782,371,0.20819304152637486,0.8587962962962963,4.155668048800765,99341094.0,84638946.0,0.8520033612675939,41477.0,26688.0,0.643440943173325
2009,posterior_event_tail_burden,0.1,8623,863,745,378,0.5073825503355704,0.4380069524913094,5.069710001788673,1782,628,0.35241301907968575,0.727694090382387,3.52127168426898,99341094.0,87791247.0,0.883735455943338,41477.0,29791.5,0.7182655447597464
2009,risk_guarded_tail_burden,0.05,8623,432,745,268,0.3597315436241611,0.6203703703703703,7.1804747700720855,1782,362,0.2031425364758698,0.8379629629629629,4.054856694517188,99341094.0,83870384.0,0.8442667643664162,41477.0,26032.0,0.6276249487667864
2009,risk_guarded_tail_burden,0.1,8623,863,745,406,0.5449664429530201,0.4704519119351101,5.445244075995241,1782,611,0.34287317620650953,0.7079953650057937,3.4259506354909983,99341094.0,90024328.0,0.9062143809288027,41477.0,35054.5,0.845155146225619
2010,hierarchical_component_transition,0.05,8342,418,730,245,0.3356164383561644,0.5861244019138756,6.6978763846103435,1674,320,0.1911589008363202,0.7655502392344498,3.814946293723883,32647441.0,17069784.0,0.5228521279814856,34973.0,24392.0,0.6974523203614217
2010,hierarchical_component_transition,0.1,8342,835,730,382,0.5232876712328767,0.45748502994011975,5.227863177754081,1674,536,0.3201911589008363,0.6419161676646706,3.1988438892823674,32647441.0,19184492.0,0.5876262093558879,34973.0,27554.0,0.7878649243702285
2010,component_phase_size_mass_rate,0.05,8342,418,730,234,0.32054794520547947,0.5598086124401914,6.397155404076818,1674,311,0.1857825567502987,0.7440191387559809,3.707650929212899,32647441.0,16956802.0,0.5193914585832317,34973.0,25247.0,0.7218997512366683
2010,component_phase_size_mass_rate,0.1,8342,835,730,368,0.5041095890410959,0.4407185628742515,5.0362660979411045,1674,528,0.3154121863799283,0.6323353293413174,3.151099950636362,32647441.0,20397357.0,0.6247765942819224,34973.0,29065.0,0.831069682326366
2010,component_phase_size_mass_frequency,0.05,8342,418,730,8,0.010958904109589041,0.019138755980861243,0.21870616766074588,1674,31,0.018518518518518517,0.07416267942583732,0.36957292220450116,32647441.0,107972.0,0.0033072117352168583,34973.0,161.0,0.004603551311011351
2010,component_phase_size_mass_frequency,0.1,8342,835,730,8,0.010958904109589041,0.009580838323353293,0.10948404560741531,1674,47,0.028076463560334528,0.0562874251497006,0.2804956395452822,32647441.0,265297.0,0.008126119287572953,34973.0,227.0,0.006490721413661968
2010,posterior_expected_burden,0.05,8342,418,730,236,0.3232876712328767,0.5645933014354066,6.451831945992003,1674,327,0.1953405017921147,0.7822966507177034,3.898398243899093,32647441.0,16015065.0,0.49054579806117116,34973.0,24348.0,0.6961942069596546
2010,posterior_expected_burden,0.1,8342,835,730,374,0.5123287671232877,0.4479041916167665,5.118379132146666,1674,582,0.34767025089605735,0.6970059880239521,3.4733715364968987,32647441.0,19790793.0,0.6061973739381289,34973.0,28178.0,0.805707259886198
2010,posterior_damage_gated_burden,0.05,8342,418,730,246,0.336986301369863,0.5885167464114832,6.725214655567936,1674,326,0.19474313022700118,0.7799043062200957,3.8864765367312057,32647441.0,17101608.0,0.5238269057596275,34973.0,24380.0,0.6971091985245761
2010,posterior_damage_gated_burden,0.1,8342,835,730,390,0.5342465753424658,0.46706586826347307,5.337347223361497,1674,556,0.3321385902031063,0.665868263473054,3.3182037358973813,32647441.0,20517178.0,0.6284467441108171,34973.0,28360.0,0.810911274411689
2010,posterior_tail_burden,0.05,8342,418,730,246,0.336986301369863,0.5885167464114832,6.725214655567936,1674,328,0.1959378733572282,0.784688995215311,3.91031995106698,32647441.0,17101608.0,0.5238269057596275,34973.0,24374.0,0.6969376376061533
2010,posterior_tail_burden,0.1,8342,835,730,389,0.5328767123287671,0.4658682634730539,5.32366171766057,1674,555,0.33154121863799285,0.6646706586826348,3.3122357435666303,32647441.0,20487914.0,0.6275503798291572,34973.0,28359.0,0.8108826809252853
2010,posterior_event_tail_burden,0.05,8342,418,730,231,0.31643835616438354,0.5526315789473685,6.315140591204038,1674,325,0.19414575866188769,0.777511961722488,3.8745548295633188,32647441.0,16290214.0,0.4989736867891116,34973.0,24391.0,0.6974237268750179
2010,posterior_event_tail_burden,0.1,8342,835,730,355,0.4863013698630137,0.4251497005988024,4.858354523829055,1674,596,0.35603345280764637,0.7137724550898203,3.5569234291274086,32647441.0,19534801.0,0.5983562693321047,34973.0,28060.0,0.8023332284905499
2010,risk_guarded_tail_burden,0.05,8342,418,730,246,0.336986301369863,0.5885167464114832,6.725214655567936,1674,328,0.1959378733572282,0.784688995215311,3.91031995106698,32647441.0,17101608.0,0.5238269057596275,34973.0,24374.0,0.6969376376061533
2010,risk_guarded_tail_burden,0.1,8342,835,730,389,0.5328767123287671,0.4658682634730539,5.32366171766057,1674,555,0.33154121863799285,0.6646706586826348,3.3122357435666303,32647441.0,20487914.0,0.6275503798291572,34973.0,28359.0,0.8108826809252853
2011,hierarchical_component_transition,0.05,8464,424,645,239,0.3705426356589147,0.5636792452830188,7.396869972210032,1682,323,0.19203329369797859,0.7617924528301887,3.8334193345747427,60480020.0,43613169.0,0.7211169738369796,35064.0,21092.0,0.6015286333561488
2011,hierarchical_component_transition,0.1,8464,847,645,352,0.5457364341085271,0.4155844155844156,5.453498439544951,1682,524,0.31153388822829964,0.6186540731995277,3.11313203065446,60480020.0,47598225.0,0.7870074282382843,35064.0,28221.0,0.8048425735797399
2011,component_phase_size_mass_rate,0.05,8464,424,645,218,0.33798449612403103,0.5141509433962265,6.746935790551412,1682,297,0.17657550535077288,0.7004716981132075,3.524846880398447,60480020.0,42196402.0,0.6976916012924599,35064.0,18583.0,0.52997376226329
2011,component_phase_size_mass_rate,0.1,8464,847,645,344,0.5333333333333333,0.40613931523022434,5.329555293191657,1682,519,0.3085612366230678,0.6127508854781583,3.0834265723466894,60480020.0,48005379.0,0.7937394696628738,35064.0,27766.0,0.791866301619895
2011,component_phase_size_mass_frequency,0.05,8464,424,645,9,0.013953488372093023,0.02122641509433962,0.27854322071083804,1682,29,0.017241379310344827,0.06839622641509434,0.3441769681197137,60480020.0,320860.0,0.005305223113352145,35064.0,390.0,0.011122518822724161
2011,component_phase_size_mass_frequency,0.1,8464,847,645,11,0.017054263565891473,0.012987012987012988,0.17042182623577973,1682,53,0.03151010701545779,0.06257378984651712,0.31487785806237867,60480020.0,415173.0,0.006864630666458113,35064.0,445.0,0.012691079169518595
2011,posterior_expected_burden,0.05,8464,424,645,216,0.33488372093023255,0.5094339622641509,6.685037297060114,1682,321,0.19084423305588585,0.7570754716981132,3.8096829919457966,60480020.0,42355935.0,0.7003293815048341,35064.0,19535.0,0.55712411590235
2011,posterior_expected_burden,0.1,8464,847,645,336,0.5209302325581395,0.39669421487603307,5.205612146838362,1682,565,0.33590963139120095,0.667060212514758,3.3567167887781877,60480020.0,47158630.0,0.779738994795306,35064.0,27403.0,0.7815138033310518
2011,posterior_damage_gated_burden,0.05,8464,424,645,235,0.3643410852713178,0.5542452830188679,7.273072985227438,1682,325,0.19322235434007135,0.7665094339622641,3.857155677203688,60480020.0,43216907.0,0.7145650249454283,35064.0,20600.0,0.5874971480720967
2011,posterior_damage_gated_burden,0.1,8464,847,645,356,0.5519379844961241,0.4203069657615112,5.515470012721598,1682,542,0.3222354340071344,0.6399055489964581,3.2200716805624383,60480020.0,47525132.0,0.7857988803575131,35064.0,28206.0,0.8044147843942505
2011,posterior_tail_burden,0.05,8464,424,645,230,0.35658914728682173,0.5424528301886793,7.118326751499196,1682,323,0.19203329369797859,0.7617924528301887,3.8334193345747427,60480020.0,42412081.0,0.7012577211449335,35064.0,21966.0,0.6264544832306639
2011,posterior_tail_burden,0.1,8464,847,645,351,0.5441860465116279,0.41440377804014167,5.438005546250789,1682,544,0.3234244946492271,0.6422668240850059,3.231953863885547,60480020.0,47266226.0,0.7815180285985355,35064.0,27604.0,0.7872461784166096
2011,posterior_event_tail_burden,0.05,8464,424,645,209,0.324031007751938,0.49292452830188677,6.468392569840573,1682,318,0.18906064209274673,0.75,3.774078478002378,60480020.0,32172849.0,0.5319583062307188,35064.0,16439.0,0.4688284280173397
2011,posterior_event_tail_burden,0.1,8464,847,645,322,0.4992248062015504,0.38016528925619836,4.988711640720097,1682,588,0.34958382877526756,0.6942148760330579,3.4933618969939366,60480020.0,46995440.0,0.7770407483330859,35064.0,26175.0,0.746492128678987
2011,risk_guarded_tail_burden,0.05,8464,424,645,230,0.35658914728682173,0.5424528301886793,7.118326751499196,1682,323,0.19203329369797859,0.7617924528301887,3.8334193345747427,60480020.0,42412081.0,0.7012577211449335,35064.0,21966.0,0.6264544832306639
2011,risk_guarded_tail_burden,0.1,8464,847,645,351,0.5441860465116279,0.41440377804014167,5.438005546250789,1682,544,0.3234244946492271,0.6422668240850059,3.231953863885547,60480020.0,47266226.0,0.7815180285985355,35064.0,27604.0,0.7872461784166096
2012,hierarchical_component_transition,0.05,9097,455,776,237,0.30541237113402064,0.5208791208791209,6.1062337147388694,1997,352,0.17626439659489235,0.7736263736263737,3.5241257490631552,35850878.0,20722446.0,0.5780178103308934,51981.0,31205.0,0.6003154998941921
2012,hierarchical_component_transition,0.1,9097,910,776,399,0.5141752577319587,0.43846153846153846,5.140057494052339,1997,632,0.3164747120681021,0.6945054945054945,3.1637037974544233,35850878.0,28649858.0,0.7991396472912045,51981.0,43362.0,0.8341894153633058
2012,component_phase_size_mass_rate,0.05,9097,455,776,227,0.2925257731958763,0.4989010989010989,5.848586722555795,1997,346,0.17325988983475213,0.7604395604395604,3.464055423795033,35850878.0,23152398.0,0.6457972382154769,51981.0,34475.0,0.6632231007483503
2012,component_phase_size_mass_rate,0.1,9097,910,776,393,0.5064432989690721,0.4318681318681319,5.062763396397417,1997,623,0.31196795192789184,0.6846153846153846,3.118651053503332,35850878.0,29617222.0,0.8261226405668503,51981.0,44395.0,0.8540620611377234
2012,component_phase_size_mass_frequency,0.05,9097,455,776,5,0.006443298969072165,0.01098901098901099,0.12882349609153734,1997,30,0.015022533800701052,0.06593406593406594,0.3003516263406098,35850878.0,320660.0,0.008944271880872764,51981.0,53.0,0.0010196033165964487
2012,component_phase_size_mass_frequency,0.1,9097,910,776,5,0.006443298969072165,0.005494505494505495,0.06441174804576867,1997,49,0.024536805207811718,0.05384615384615385,0.24528716151149801,35850878.0,337110.0,0.009403116989212928,51981.0,70.0,0.0013466458898443662
2012,posterior_expected_burden,0.05,9097,455,776,232,0.29896907216494845,0.5098901098901099,5.977410218647331,1997,357,0.17876815222834253,0.7846153846153846,3.5741843534532567,35850878.0,23819125.0,0.6643944675497209,51981.0,33570.0,0.6458128931725053
2012,posterior_expected_burden,0.1,9097,910,776,377,0.48582474226804123,0.4142857142857143,4.856645802650958,1997,645,0.32298447671507263,0.7087912087912088,3.2287799831615556,35850878.0,30169431.0,0.8415255827207356,51981.0,43146.0,0.8300340509032146
2012,posterior_damage_gated_burden,0.05,9097,455,776,232,0.29896907216494845,0.5098901098901099,5.977410218647331,1997,353,0.17676514772158236,0.7758241758241758,3.5341374699411756,35850878.0,20911975.0,0.5833044033119635,51981.0,33018.0,0.6351936284411612
2012,posterior_damage_gated_burden,0.1,9097,910,776,396,0.5103092783505154,0.4351648351648352,5.101410445224878,1997,639,0.3199799699549324,0.7021978021978021,3.1987448205274944,35850878.0,29235066.0,0.815463041100416,51981.0,43113.0,0.8293992035551452
2012,posterior_tail_burden,0.05,9097,455,776,237,0.30541237113402064,0.5208791208791209,6.1062337147388694,1997,356,0.17826740110165248,0.7824175824175824,3.5641726325752363,35850878.0,20847302.0,0.5815004586498551,51981.0,32903.0,0.6329812816221312
2012,posterior_tail_burden,0.1,9097,910,776,391,0.5038659793814433,0.42967032967032964,5.036998697179109,1997,635,0.3179769654481723,0.6978021978021978,3.1787213787714537,35850878.0,29788425.0,0.8308980605719056,51981.0,43782.0,0.842269290702372
2012,posterior_event_tail_burden,0.05,9097,455,776,213,0.27448453608247425,0.46813186813186813,5.48788093349949,1997,349,0.17476214321482222,0.7670329670329671,3.4940905864290945,35850878.0,19138277.0,0.5338300780248674,51981.0,33373.0,0.6420230468825148
2012,posterior_event_tail_burden,0.1,9097,910,776,355,0.4574742268041237,0.3901098901098901,4.573234111249575,1997,653,0.3269904857285929,0.7175824175824176,3.2688268666736366,35850878.0,29400263.0,0.8200709338276179,51981.0,42541.0,0.818395182855274
2012,risk_guarded_tail_burden,0.05,9097,455,776,237,0.30541237113402064,0.5208791208791209,6.1062337147388694,1997,356,0.17826740110165248,0.7824175824175824,3.5641726325752363,35850878.0,20847302.0,0.5815004586498551,51981.0,32903.0,0.6329812816221312
2012,risk_guarded_tail_burden,0.1,9097,910,776,391,0.5038659793814433,0.42967032967032964,5.036998697179109,1997,635,0.3179769654481723,0.6978021978021978,3.1787213787714537,35850878.0,29788425.0,0.8308980605719056,51981.0,43782.0,0.842269290702372
2013,hierarchical_component_transition,0.05,9153,458,748,273,0.3649732620320856,0.5960698689956332,7.293887046680522,2095,371,0.17708830548926013,0.8100436681222707,3.539059519963314,24268356.0,12579654.0,0.5183562495951518,60715.0,43974.0,0.7242691262455736
2013,hierarchical_component_transition,0.1,9153,916,748,438,0.5855614973262032,0.4781659388646288,5.851140158326133,2095,658,0.31408114558472555,0.7183406113537117,3.1384112724202975,24268356.0,16736939.0,0.6896610137085512,60715.0,50594.0,0.8333031376101457
2013,component_phase_size_mass_rate,0.05,9153,458,748,272,0.36363636363636365,0.5938864628820961,7.267169511710997,2095,364,0.1737470167064439,0.7947598253275109,3.4722848120394785,24268356.0,12207703.0,0.5030296654623,60715.0,42956.0,0.707502264679239
2013,component_phase_size_mass_rate,0.1,9153,916,748,423,0.5655080213903744,0.46179039301310043,5.65075864605469,2095,644,0.3073985680190931,0.7030567685589519,3.0716365644964614,24268356.0,16685226.0,0.6875301318309325,60715.0,50500.0,0.8317549205303467
2013,component_phase_size_mass_frequency,0.05,9153,458,748,6,0.008021390374331552,0.013100436681222707,0.16030520981715432,2095,33,0.015751789976133652,0.07205240174672489,0.31479505164094174,24268356.0,4967.0,0.00020466981776598298,60715.0,243.0,0.004002305855225233
2013,component_phase_size_mass_frequency,0.1,9153,916,748,7,0.009358288770053475,0.007641921397379912,0.09351137239334002,2095,74,0.03532219570405728,0.08078602620087336,0.3529520275974195,24268356.0,22292.0,0.0009185624275496866,60715.0,287.0,0.004727003211726921
2013,posterior_expected_burden,0.05,9153,458,748,257,0.34358288770053474,0.5611353711790393,6.866406487168111,2095,386,0.18424821002386635,0.8427947598253275,3.682148179800106,24268356.0,11436731.0,0.47126105287066006,60715.0,45174.0,0.7440335996047105
2013,posterior_expected_burden,0.1,9153,916,748,427,0.570855614973262,0.4661572052401747,5.704193715993742,2095,683,0.3260143198090692,0.7456331877729258,3.257651822284291,24268356.0,16615035.0,0.6846378469147231,60715.0,50298.0,0.8284279008482253
2013,posterior_damage_gated_burden,0.05,9153,458,748,268,0.3582887700534759,0.5851528384279476,7.1602993718328936,2095,373,0.17804295942720763,0.8144104803493449,3.558138007941553,24268356.0,12576620.0,0.5182312308258541,60715.0,43950.0,0.7238738367783908
2013,posterior_damage_gated_burden,0.1,9153,916,748,434,0.5802139037433155,0.4737991266375546,5.797705088387081,2095,659,0.3145584725536993,0.7194323144104804,3.143180894414858,24268356.0,16691846.0,0.6878029150388267,60715.0,50353.0,0.8293337725438524
2013,posterior_tail_burden,0.05,9153,458,748,274,0.3663101604278075,0.5982532751091703,7.320604581650047,2095,380,0.18138424821002386,0.8296943231441049,3.6249127158653898,24268356.0,12968566.0,0.5343817273819454,60715.0,44863.0,0.7389113069258009
2013,posterior_tail_burden,0.1,9153,916,748,435,0.5815508021390374,0.47489082969432317,5.811063855871844,2095,660,0.315035799522673,0.7205240174672489,3.1479505164094173,24268356.0,16678883.0,0.6872687626636101,60715.0,50716.0,0.8353125257349914
2013,posterior_event_tail_burden,0.05,9153,458,748,246,0.32887700534759357,0.537117903930131,6.572513602503328,2095,378,0.18042959427207636,0.8253275109170306,3.6058342278871507,24268356.0,11081202.0,0.4566111523994456,60715.0,44353.0,0.7305114057481676
2013,posterior_event_tail_burden,0.1,9153,916,748,392,0.5240641711229946,0.4279475982532751,5.236636854027041,2095,695,0.3317422434367542,0.7587336244541485,3.3148872862190077,24268356.0,16094635.0,0.6631942847714942,60715.0,50126.0,0.8255949930000823
2013,risk_guarded_tail_burden,0.05,9153,458,748,274,0.3663101604278075,0.5982532751091703,7.320604581650047,2095,380,0.18138424821002386,0.8296943231441049,3.6249127158653898,24268356.0,12968566.0,0.5343817273819454,60715.0,44863.0,0.7389113069258009
2013,risk_guarded_tail_burden,0.1,9153,916,748,435,0.5815508021390374,0.47489082969432317,5.811063855871844,2095,660,0.315035799522673,0.7205240174672489,3.1479505164094173,24268356.0,16678883.0,0.6872687626636101,60715.0,50716.0,0.8353125257349914
2014,hierarchical_component_transition,0.05,11268,564,703,271,0.38549075391180654,0.4804964539007092,7.701613147301837,2065,408,0.19757869249394674,0.723404255319149,3.9473700479109786,42299906.0,29623968.0,0.7003317690587776,44139.0,26639.0,0.6035252271234056
2014,hierarchical_component_transition,0.1,11268,1127,703,420,0.5974395448079659,0.37267080745341613,5.9733352181864765,2065,687,0.3326876513317191,0.6095829636202307,3.326286118195041,42299906.0,31806052.0,0.7519177938598729,44139.0,36850.5,0.8348739210222252
2014,component_phase_size_mass_rate,0.05,11268,564,703,276,0.39260312944523473,0.48936170212765956,7.843709330831391,2065,395,0.19128329297820823,0.700354609929078,3.821596002266756,42299906.0,27637385.0,0.6533675275779572,44139.0,24831.0,0.5625637191599266
2014,component_phase_size_mass_rate,0.1,11268,1127,703,412,0.5860597439544808,0.36557231588287487,5.8595574045067345,2065,673,0.32590799031476997,0.5971606033717834,3.2585015393671943,42299906.0,31647050.0,0.7481588729771645,44139.0,36569.5,0.8285076689548925
2014,component_phase_size_mass_frequency,0.05,11268,564,703,6,0.008534850640113799,0.010638297872340425,0.17051542023546504,2065,38,0.018401937046004842,0.0673758865248227,0.3676472103446499,42299906.0,132077.0,0.0031223946455105596,44139.0,143.0,0.003239765286934457
2014,component_phase_size_mass_frequency,0.1,11268,1127,703,6,0.008534850640113799,0.005323868677905945,0.08533336025980681,2065,63,0.030508474576271188,0.055900621118012424,0.30503060472530946,42299906.0,135943.0,0.003213789647664938,44139.0,169.0,0.0038288135209225403
2014,posterior_expected_burden,0.05,11268,564,703,267,0.37980085348506404,0.4734042553191489,7.587936200478194,2065,418,0.20242130750605328,0.7411347517730497,4.04411931379115,42299906.0,29660481.0,0.7011949624663468,44139.0,27243.0,0.6172092707129749
2014,posterior_expected_burden,0.1,11268,1127,703,388,0.5519203413940256,0.3442768411712511,5.518223963467507,2065,723,0.3501210653753027,0.6415261756876663,3.5005893208952177,42299906.0,31588727.0,0.7467800755869292,44139.0,36836.0,0.8345454133532704
2014,posterior_damage_gated_burden,0.05,11268,564,703,272,0.3869132290184922,0.48226950354609927,7.730032384007748,2065,412,0.19951573849878934,0.7304964539007093,3.986069754263047,42299906.0,29678293.0,0.7016160508725481,44139.0,26571.0,0.6019846394345137
2014,posterior_damage_gated_burden,0.1,11268,1127,703,418,0.5945945945945946,0.37089618456078083,5.944890764766541,2065,693,0.33559322033898303,0.6149068322981367,3.355336651978404,42299906.0,34771497.0,0.8220230323916087,44139.0,37630.5,0.8525453680418678
2014,posterior_tail_burden,0.05,11268,564,703,271,0.38549075391180654,0.4804964539007092,7.701613147301837,2065,412,0.19951573849878934,0.7304964539007093,3.986069754263047,42299906.0,29390426.0,0.6948106693192179,44139.0,26510.0,0.6006026416547724
2014,posterior_tail_burden,0.1,11268,1127,703,416,0.5917496443812233,0.3691215616681455,5.916446311346606,2065,691,0.33462469733656175,0.6131322094055013,3.3456531407172827,42299906.0,34712697.0,0.8206329583805695,44139.0,37642.0,0.852805908606901
2014,posterior_event_tail_burden,0.05,11268,564,703,252,0.3584637268847795,0.44680851063829785,7.161647649889531,2065,428,0.2072639225181598,0.7588652482269503,4.14086857967132,42299906.0,28985411.0,0.6852358253467513,44139.0,27171.0,0.6155780602188541
2014,posterior_event_tail_burden,0.1,11268,1127,703,348,0.4950213371266003,0.3087843833185448,4.9493348950687945,2065,716,0.3467312348668281,0.6353149955634427,3.4666970314812944,42299906.0,30873339.0,0.7298677921411929,44139.0,35908.0,0.8135209225401572
2014,risk_guarded_tail_burden,0.05,11268,564,703,271,0.38549075391180654,0.4804964539007092,7.701613147301837,2065,412,0.19951573849878934,0.7304964539007093,3.986069754263047,42299906.0,29390426.0,0.6948106693192179,44139.0,26510.0,0.6006026416547724
2014,risk_guarded_tail_burden,0.1,11268,1127,703,416,0.5917496443812233,0.3691215616681455,5.916446311346606,2065,691,0.33462469733656175,0.6131322094055013,3.3456531407172827,42299906.0,34712697.0,0.8206329583805695,44139.0,37642.0,0.852805908606901
